Account Name,Adapter,Driver,Adapter-Driver,Critical Minutes,Client Count,Total Minutes,Good Roaming Calculation (%)
Publicis,intel(r) wi-fi 6 ax201 160mhz,23.80.1.3,Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.1.3,80,2,5022,98.4
Publicis,realtek 8822ce wireless lan 802.11ac pci-e nic,2024.10.139.1,Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.1,18,1,1202,98.5
Publicis,realtek rtl8852ae wifi 6 802.11ax pcie adapter,6001.10.353.0,Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.353.0,13,1,983,98.7
Publicis,intel(r) wi-fi 6e ax211 160mhz,23.90.0.2,Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.0.2,53,3,4901,98.9
