Account Name,Adapter,Driver,Adapter-Driver,Critical Minutes,Client Count,Total Minutes,Good Roaming Calculation (%)
ArchResources,mediatek wi-fi 6e mt7922 (rz616) 160mhz pcie adapter,3.3.0.908,MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.908,2797,1,8551,67.3
ArchResources,intel(r) wi-fi 6e ax210 160mhz,23.60.1.2,Intel(R) Wi-Fi 6E AX210 160MHz - 23.60.1.2,326,1,5361,93.9
ArchResources,intel(r) wi-fi 6 ax201 160mhz,23.40.0.4,Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.0.4,251,6,21150,98.8
