Account Name,Adapter,Driver,Adapter-Driver,Critical Minutes,Client Count,Total Minutes,Good Roaming Calculation (%)
Ryder,intel(r) wi-fi 6 ax200 160mhz,22.170.0.3,Intel(R) Wi-Fi 6 AX200 160MHz - 22.170.0.3,106,3,1154,90.8
Ryder,intel(r) wi-fi 6 ax200 160mhz,22.60.0.6,Intel(R) Wi-Fi 6 AX200 160MHz - 22.60.0.6,861,3,9668,91.1
Ryder,intel(r) wi-fi 6e ax210 160mhz,22.130.0.5,Intel(R) Wi-Fi 6E AX210 160MHz - 22.130.0.5,589,1,13928,95.8
Ryder,intel(r) dual band wireless-ac 8260,20.70.8.1,Intel(R) Dual Band Wireless-AC 8260 - 20.70.8.1,95,2,3476,97.3
Ryder,intel(r) dual band wireless-ac 8265,20.70.19.1,Intel(R) Dual Band Wireless-AC 8265 - 20.70.19.1,3,3,218,98.6
Ryder,netgear a6100 wifi adapter,1030.25.701.2017,NETGEAR A6100 WiFi Adapter - 1030.25.701.2017,1351,8,103237,98.7
Ryder,intel(r) wi-fi 6 ax201 160mhz,22.250.1.2,Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.1.2,870,15,77359,98.9
