Account Name,Adapter,Driver,Adapter-Driver,Critical Minutes,Client Count,Total Minutes,Good Roaming Calculation (%)
Norma,intel(r) wi-fi 6 ax200 160mhz,23.30.0.6,Intel(R) Wi-Fi 6 AX200 160MHz - 23.30.0.6,170,2,7686,97.8
Norma,intel(r) wi-fi 6 ax201 160mhz,22.200.0.6,Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.0.6,201,3,18933,98.9
Norma,intel(r) wireless-ac 9560 160mhz,22.230.0.8,Intel(R) Wireless-AC 9560 160MHz - 22.230.0.8,304,2,28584,98.9
