Account Name,Adapter,Driver,Adapter-Driver,Critical Minutes,Client Count,Total Minutes,Good Roaming Calculation (%)
Advent,intel(r) wireless-ac 9260 160mhz,23.40.0.4,Intel(R) Wireless-AC 9260 160MHz - 23.40.0.4,365,1,14331,97.5
Advent,intel(r) dual band wireless-ac 8265,20.70.25.2,Intel(R) Dual Band Wireless-AC 8265 - 20.70.25.2,1627,8,75525,97.8
Advent,intel(r) wi-fi 6 ax200 160mhz,23.120.0.3,Intel(R) Wi-Fi 6 AX200 160MHz - 23.120.0.3,98,1,7015,98.6
Advent,intel(r) wi-fi 6 ax200 160mhz,22.250.0.4,Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.0.4,1021,6,78565,98.7
