Account Name,Adapter,Driver,Adapter-Driver,Critical Minutes,Client Count,Total Minutes,Good Roaming Calculation (%)
NAS,intel(r) wi-fi 6e ax211 160mhz,22.230.0.8,Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,140,1,8037,98.3
