Account Name,Adapter,Driver,Adapter-Driver,Critical Minutes,Client Count,Total Minutes,Good Roaming Calculation (%)
StanfordUniv,killer(r) wi-fi 6 ax1650s 160mhz wireless network adapter (201d2w),23.90.0.2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.90.0.2,295,1,7347,96.0
