Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Wi-Fi 6 AX201 160MHz - 21.70.0.6,2658,0,0,3,2658,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.60.2.1,960,0,0,1,960,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.2.1,1061,0,0,2,1061,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz #2 - 23.80.0.7,2382,0,0,2,2382,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.1.1,1149,0,0,2,1149,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.20.0.4,964,0,0,2,964,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.80.0.9,373,0,0,1,373,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.70.0.6,3263,0,0,4,3263,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.40.0.7,2632,0,0,5,2632,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.10.1,2216,0,2,4,2218,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.230.0.8,2054,0,0,3,2054,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.220.0.4,4755,0,0,7,4755,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.4,11558,0,0,12,11558,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.200.2.1,12458,0,0,19,12458,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.3,19,0,0,1,19,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.1.1,4936,0,0,7,4936,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.0.3,111,0,0,1,111,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.140.0.3,3472,0,0,5,3472,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.130.0.5,2015,0,1,3,2016,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.10.0.7,2692,0,2,6,2694,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.0.0.6,36,0,0,1,36,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.90.3.2,1078,0,0,2,1078,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.80.2.1,4020,0,1,8,4021,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.70.0.6,475,0,0,2,475,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.60.0.5,515,0,0,1,515,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.0.6,937,0,0,2,937,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.50.1.1,995,0,0,2,995,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.45.1.1,130,0,0,1,130,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.40.2.2,705,0,0,7,705,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.40.1.4,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.30.3.2,2317,0,0,3,2317,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.120.0.9,2076,0,0,4,2076,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.3.2,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.2.1,862,0,0,1,862,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.0.0.5,4802,0,0,5,4802,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.110.0.3,952,0,0,1,952,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.100.0.4,986,0,0,2,986,100.0%
Intel(R) Wireless-AC 9560 - 20.30.4.1,1070,0,0,2,1070,100.0%
Intel(R) Wireless-AC 9462 - 23.60.1.2,597,0,0,1,597,100.0%
Intel(R) Wireless-AC 9462 - 22.250.1.2,983,0,1,1,984,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.0.9,1665,0,0,2,1665,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.80.0.7,4758,0,0,4,4758,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.60.1.2,1012,0,0,4,1012,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.20.1.1,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.10.0.8,984,0,0,1,984,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.40.0.7,2933,0,0,5,2933,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.250.10.1,72,0,1,1,73,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.240.0.6,1916,0,0,2,1916,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.180.0.4,2993,0,0,4,2993,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.160.0.4,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.140.0.3,399,0,0,1,399,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.130.0.5,972,0,0,1,972,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.120.0.3,740,0,0,2,740,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.60.0.5,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.50.1.1,2035,0,0,3,2035,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.20.1.1,152,0,0,1,152,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.110.1.1,8783,0,1,23,8784,100.0%
Intel(R) Wireless-AC 9260 160MHz - 20.120.0.100,462,0,0,1,462,100.0%
Intel(R) Wireless-AC 9260 - 20.70.0.100,695,0,0,1,695,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.30.0.6,54,0,0,1,54,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.1.3,359,0,0,4,359,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.40.0.4,2437,0,0,6,2437,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.20.1.1,415,0,0,1,415,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.70.0.6,1067,0,0,1,1067,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.0.4,1097,0,0,1,1097,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.230.0.8,960,0,0,1,960,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.200.2.1,1,0,0,1,1,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.170.2.1,960,0,0,1,960,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.170.0.3,1354,0,0,2,1354,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.150.0.3,998,0,6,2,1004,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.130.0.5,8,0,0,1,8,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.110.1.1,960,0,0,1,960,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.100.0.3,865,0,0,1,865,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.0.4,954,0,0,1,954,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.4,784,0,0,1,784,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.3.1,152,0,0,1,152,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.1.1,351,0,0,2,351,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.110.1.1,4231,0,0,5,4231,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.80.0.7,3472,0,0,5,3472,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.1.1,1209,0,0,4,1209,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.152.0,1260,0,0,4,1260,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.0,498,0,0,4,498,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.145.600,838,0,0,3,838,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.144.0,25,0,0,1,25,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.141.0,403,0,0,1,403,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.123.322,91,0,0,1,91,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.1,509,0,0,1,509,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.0,2111,0,0,3,2111,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.353.0,2805,0,0,4,2805,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.228.7,577,0,0,1,577,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.227.0,341,0,0,1,341,100.0%
23.80.0.7,2868,0,0,6,2868,100.0%
23.40.1.1,1061,0,0,3,1061,100.0%
22.250.1.2,108,0,0,1,108,100.0%
22.170.0.3,919,0,0,1,919,100.0%
20.70.30.1,459,0,0,1,459,100.0%
19.51.24.3,814,0,0,1,814,100.0%
"Wi-Fi  (0x14E4, 0x870) - 16.0 (1657)",175,0,0,1,175,100.0%
"Wi-Fi  (0x14E4, 0x843) - 16.0 (1657)",16,0,0,1,16,100.0%
"Wi-Fi  (0x14E4, 0x4388) - 16.0 (1657)",74,0,0,2,74,100.0%
"Wi-Fi  (0x14E4, 0x4387) - 16.0 (1657)",617,0,1,4,618,100.0%
"Wi-Fi  (0x14E4, 0x4378) - 16.0 (1657)",463,0,0,2,463,100.0%
Dell Wireless 1550 802.11ac - 6.30.223.259,0,0,0,1,0,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.0.4,11963,1,5,36,11969,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.143.0,15453,2,0,41,15455,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.2.1,7571,1,2,28,7574,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.0.4,26096,4,4,51,26104,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.0.10,10428,2,3,33,10433,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.50.1.1,5027,1,0,9,5028,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.0.4,37770,8,1,60,37779,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.0.5,4548,1,0,11,4549,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.50.0.7,25560,6,0,30,25566,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.30.1,20903,5,2,35,20910,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.230.0.8,40657,10,13,78,40680,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.722,4061,1,0,5,4062,100.0%
ath10k_pci,30873,8,1,47,30882,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.240.0.6,7522,2,1,9,7525,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.1.1,9940,3,1,15,9944,100.0%
23.70.0.6,2875,1,6,9,2882,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.10.0.8,2877,1,0,4,2878,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.50.0.6,7632,3,15,15,7650,100.0%
rtw89_8852be,5087,2,1,8,5090,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.4,53689,22,12,69,53723,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.50.0.6,2423,1,0,3,2424,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.30.0.6,14498,6,0,34,14504,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.10.0.8,7193,3,0,12,7196,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.0.4,4755,2,2,7,4759,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.0.4,23573,10,2,40,23585,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1272,6938,3,0,16,6941,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.17.1,6673,3,14,8,6690,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1118,21918,10,0,39,21928,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.130.0.5,14942,7,79,17,15028,100.0%
Qualcomm FastConnect 6900 Wi-Fi 6E Dual Band Simultaneous (DBS) WDI Network Adapter - 1.0.0.1694,2140,1,3,4,2144,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.3.3,16424,8,4,22,16436,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.40.2.575,4033,2,4,11,4039,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.20.1.1,128062,64,42,178,128168,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.30.1,1834,1,0,3,1835,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.10.0.8,6756,4,3,16,6763,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.12.5,1617,1,0,3,1618,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.80.0.7,8017,5,2,21,8024,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.2.1,31580,20,74,38,31674,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.30.1,57186,37,134,101,57357,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.26.2,3002,2,0,7,3004,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.190.0.4,16120,11,5,32,16136,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.100,21749,15,11,28,21775,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.30.0.6,5421,4,15,15,5440,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.40.1.1,27133,20,3,47,27156,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.120.0.9,4064,3,0,10,4067,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.80.0.7,6651,5,1,18,6657,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.20.1.1,5126,4,1,11,5131,99.9%
Intel(R) Dual Band Wireless-AC 3165 - 19.51.40.1,5050,4,43,5,5097,99.9%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.21.1,22049,18,18,24,22085,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.0.6,3598,3,0,6,3601,99.9%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.30.1,11504,10,16,12,11530,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.20.1.1,3401,3,2,6,3406,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.50.0.6,22370,20,8,30,22398,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.0.4,5454,5,4,10,5463,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.135.0,3222,3,0,9,3225,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.90.0.5,33163,32,18,36,33213,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.90.2.1,4090,4,15,6,4109,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.90.0.100,1020,1,2,1,1023,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.60.1.2,297108,291,94,346,297493,99.9%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.1.2,1015,1,0,1,1016,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.11.3,955,1,37,2,993,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.170.0.3,2893,3,4,5,2900,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.0.10,871,1,88,3,960,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.10.0.6,957,1,2,1,960,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.19.1,956,1,0,1,957,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.30.0.11,4737,5,1,5,4743,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.230.0.8,7566,8,0,14,7574,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.0.10,4704,5,21,24,4730,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.240.0.6,6414,7,0,17,6421,99.9%
21.110.1.1,886,1,0,1,887,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.0.2,3511,4,0,7,3515,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.5,6139,7,5,7,6151,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,12935,15,29,16,12979,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.16.4,3384,4,2,6,3390,99.9%
