Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Wireless-AC 9560 160MHz - 22.130.0.5,958,0,0,1,958,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.120.0.3,3723,0,0,6,3723,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.10.0.7,1918,0,0,2,1918,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.90.3.2,960,0,0,2,960,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.80.2.1,1501,0,0,2,1501,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.50.1.1,6351,0,0,7,6351,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.40.2.2,14,0,0,1,14,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.0.9,709,0,0,1,709,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.0.6,3196,0,0,2,3196,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.40.1.4,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.30.3.2,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.120.0.9,1466,0,0,2,1466,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.3.2,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.2.1,118,0,0,1,118,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.1.1,6013,0,0,8,6013,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.0.5,1070,0,0,3,1070,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.110.0.3,958,0,0,1,958,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.100.0.4,959,0,0,1,959,100.0%
Intel(R) Wireless-AC 9560 - 20.30.4.1,1471,0,0,2,1471,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.80.0.7,1371,0,0,2,1371,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.60.1.2,1728,0,0,2,1728,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.0.2,3503,0,0,3,3503,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.1.3,7,0,0,2,7,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.2.3,1001,0,0,2,1001,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.0.4,3278,0,0,5,3278,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.100.0.4,2676,0,4,4,2680,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.10.0.8,2051,0,0,5,2051,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.3.1,28,0,0,1,28,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.130.0.5,17384,0,1,35,17385,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.110.1.1,1876,0,0,2,1876,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.80.0.7,4572,0,0,3,4572,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.40.0.4,2,0,0,1,2,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.70.0.6,1150,0,0,1,1150,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.40.0.7,7,0,0,1,7,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.10.1,960,0,0,1,960,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.0.4,29,0,0,1,29,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.230.0.8,960,0,0,1,960,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.170.2.1,959,0,0,1,959,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.100.0.3,948,0,0,1,948,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.50.0.6,1634,0,0,2,1634,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.20.1.1,958,0,0,1,958,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.10.0.8,896,0,0,1,896,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.40.0.7,1251,0,0,2,1251,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.180.0.4,1983,0,0,2,1983,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.60.0.5,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.50.1.1,2761,0,0,4,2761,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.0.4,175,0,0,1,175,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.180.0.4,544,0,0,1,544,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.4,170,0,0,1,170,100.0%
Intel(R) Wireless-AC 9260 160MHz - 20.120.0.100,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9260 - 20.70.0.100,700,0,0,1,700,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.60.1.2,1927,0,0,3,1927,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.40.2.1,960,0,0,1,960,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,2341,0,0,3,2341,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.2.3,1935,0,0,3,1935,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.50.0.6,4702,0,0,7,4702,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.1.1,844,0,0,3,844,100.0%
Wi-Fi - 16.0 (1657),565,0,0,3,565,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.144.0,1,0,0,1,1,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.141.0,373,0,0,2,373,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.128.0,789,0,1,2,790,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.124.0,897,0,0,1,897,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.1,797,0,0,1,797,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.0,2878,0,0,3,2878,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.228.7,1683,0,0,1,1683,100.0%
Realtek RTL8723BE 802.11 bgn Wi-Fi Adapter - 2024.0.4.208,960,0,0,1,960,100.0%
Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC - 2024.0.8.140,273,0,0,1,273,100.0%
Realtek 8821CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.3,30,0,0,1,30,100.0%
Realtek 8821CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.2,960,0,0,1,960,100.0%
Realtek 8811CU Wireless LAN 802.11ac USB NIC - 1030.44.1014.2024,33,0,0,1,33,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.14.3,1920,0,0,2,1920,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.45.1,960,0,0,1,960,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.40.1,2877,0,0,3,2877,100.0%
Intel(R) Dual Band Wireless-AC 3160 - 18.33.17.1,1915,0,0,2,1915,100.0%
Intel(R) Centrino(R) Ultimate-N 6300 AGN - 15.18.0.1,960,0,0,1,960,100.0%
23.80.0.7,3555,0,0,4,3555,100.0%
23.70.0.6,3441,0,1,5,3442,100.0%
23.40.1.1,1669,0,0,3,1669,100.0%
22.170.0.3,919,0,0,1,919,100.0%
21.110.1.1,873,0,0,1,873,100.0%
19.51.24.3,813,0,0,1,813,100.0%
19.51.21.1,821,0,0,1,821,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.0.4,28069,1,53,33,28123,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.0.4,25255,1,0,30,25256,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.0.3,12441,1,0,16,12442,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.0.10,9750,1,0,17,9751,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.60.1.2,8380,1,2,14,8383,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.3,11336,2,73,15,11411,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.10.0.8,5596,1,1,10,5598,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.0.4,5506,1,0,11,5507,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.5,5243,1,0,6,5244,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.1.2,5237,1,0,15,5238,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.220.0.4,4790,1,2,5,4793,100.0%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.60.1.2,4530,1,3,8,4534,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.30.0.6,7858,2,0,17,7860,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.50.0.7,27041,8,2,31,27051,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.240.0.6,9704,3,23,12,9730,100.0%
ath10k_pci,30827,10,1,47,30838,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.2.1,27431,9,50,29,27490,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.30.1,35688,12,2,43,35702,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.10.0.7,23444,8,69,42,23521,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.17.1,8702,3,4,9,8709,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.190.0.4,5801,2,0,6,5803,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.90.0.5,37649,14,7,37,37670,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.90.0.5,2657,1,0,4,2658,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.30.0.11,4853,2,6,12,4861,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.135.0,2342,1,0,5,2343,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.10.1,48764,21,192,119,48977,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.15.3,8899,4,5,10,8908,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.240.0.6,1916,1,0,2,1917,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.0.2,1912,1,0,2,1913,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.70.0.6,5567,3,0,9,5570,99.9%
Intel(R) Wireless-AC 9260 160MHz - 21.110.1.1,5453,3,0,15,5456,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.0.4,15782,9,0,20,15791,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.14.1,1751,1,0,2,1752,99.9%
Intel(R) Dual Band Wireless-AC 3165 - 22.130.0.5,1661,1,0,2,1662,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.10.1,31962,20,238,51,32220,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.0.6,20101,14,4,19,20119,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.1.1,40792,29,14,55,40835,99.9%
Intel(R) Dual Band Wireless-AC 7260 - 17.15.0.5,7475,6,6,8,7487,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.4,53555,43,1,64,53599,99.9%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.21.1,20053,17,1,21,20071,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.0.10,3393,3,0,9,3396,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.30.0.11,7732,7,1,5,7740,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.1.1,10547,10,3,12,10560,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.100,18141,18,19,23,18178,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.60.1.2,274706,275,261,296,275242,99.9%
16.0 (1657),29291,30,33,233,29354,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.20.1.1,127887,132,215,179,128234,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.160.0.4,956,1,0,1,957,99.9%
Intel(R) Wireless-AC 9462 - 22.250.1.2,945,1,8,1,954,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.40.0.7,65285,70,64,95,65419,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.190.0.4,5164,6,6,9,5176,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.0.0.5,3971,5,2,5,3978,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.250.1.2,7783,10,6,8,7799,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.240.0.6,16084,22,348,19,16454,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.1.1,66319,90,234,137,66643,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.37.2,2784,4,7,3,2795,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.190.0.4,9764,14,0,13,9778,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.30.0.6,45636,67,14,64,45717,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.0.6,6698,10,0,7,6708,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 22.110.0.2,33093,50,19,37,33162,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 22.130.0.5,11223,17,13,13,11253,99.8%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.30.1,9567,15,10,10,9592,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.25.2,6936,11,23,8,6970,99.8%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.800,1889,3,1,2,1893,99.8%
rtw89_8852be,4898,8,0,6,4906,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.20.0.6,8431,14,5,9,8450,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.1.1,4778,8,2,10,4788,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.2.1,51153,87,64,110,51304,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.4.2,65649,114,91,71,65854,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.18.2,2834,5,25,3,2864,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.1.2,79523,141,93,91,79757,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.24.1,560,1,1,1,562,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.23.1,11151,20,22,12,11193,99.8%
Intel(R) Wireless-AC 9260 160MHz - 22.120.0.3,2689,5,0,3,2694,99.8%
Intel(R) Wireless-AC 9260 160MHz - 22.170.0.3,16940,33,23,18,16996,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 22.160.0.4,21232,43,126,24,21401,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.0.4,54124,111,212,167,54447,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.100.0.3,4783,10,0,6,4793,99.8%
