Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Dual Band Wireless-AC 8260 - 20.70.12.5,1292,0,0,2,1292,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.11.3,1789,0,0,2,1789,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1016,2379,0,0,3,2379,100.0%
Qualcomm FastConnect 6900 Wi-Fi 6E Dual Band Simultaneous (DBS) WDI Network Adapter - 1.0.0.1633,107,0,0,1,107,100.0%
Killer Wireless-n/a/ac 1535 Wireless Network Adapter - 12.0.0.1118,35,0,0,1,35,100.0%
Killer Wi-Fi 6 AX500-DBS Wireless Network Adapter - 1.0.0.1769,8,0,0,1,8,100.0%
Killer Wi-Fi 6 AX500-DBS Wireless Network Adapter - 1.0.0.1606,0,0,0,1,0,100.0%
NETGEAR WNA3100 N300 Wireless USB Adapter - 5.100.148.5,843,0,0,1,843,100.0%
TP-Link Wireless USB Adapter - 1030.38.712.2019,833,0,0,1,833,100.0%
Realtek RTL8188EU Wireless LAN 802.11n USB 2.0 Network Adapter - 1030.38.712.2019,1039,0,0,1,1039,100.0%
Realtek 8812BU Wireless LAN 802.11ac USB NIC - 1030.38.712.2019,896,0,0,1,896,100.0%
Realtek 8811CU Wireless LAN 802.11ac USB NIC - 1030.38.712.2019,2,0,0,1,2,100.0%
Qualcomm QCA9377 802.11ac Wireless Adapter - 12.0.0.697,833,0,0,1,833,100.0%
Qualcomm Atheros AR9580 Wireless Network Adapter - 3.0.2.201,840,0,0,1,840,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.26100.2454,0,0,0,5,0,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.0.1.1,725,0,0,1,725,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.5.2,2758,0,0,3,2758,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.2.2,904,0,0,2,904,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.0.1.5,4054,0,0,5,4054,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.0.1.5,837,0,0,1,837,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.8.3,45,0,0,1,45,100.0%
802.11n Wireless PCI Express Card LAN Adapter - 5.0.57.1,833,0,0,1,833,100.0%
RZ616 Wi-Fi 6E 160MHz - 3.3.0.908,1215,0,0,1,1215,100.0%
RZ616 Wi-Fi 6E 160MHz - 24.34.2.567,6,0,0,1,6,100.0%
RZ616 Wi-Fi 6E 160MHz - 23.32.2.560,86,0,0,1,86,100.0%
NETGEAR A8000 WiFi 6 & 6E Adapter - 1.0.0.108,810,0,0,1,810,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.4.0.1088,621,0,0,4,621,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.230.0.8,2842,0,0,6,2842,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.2.1,1,0,0,1,1,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.0.6,1843,0,0,3,1843,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.180.0.4,537,0,0,1,537,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.160.0.4,1847,0,0,2,1847,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.110.1.1,101,0,0,2,101,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.10.0.7,635,0,0,1,635,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.0.1.1,8,0,0,1,8,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.60.2.1,662,0,0,1,662,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.40.2.2,313,0,0,1,313,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.20.1.1,1542,0,0,2,1542,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.120.0.9,2709,0,0,5,2709,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.30.0.11,2575,0,10,4,2585,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz #2 - 23.80.0.7,612,0,0,1,612,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.1.1,28,0,0,1,28,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.40.0.7,1166,0,0,2,1166,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.30.0.11,137,0,0,2,137,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.1.2,3562,0,0,6,3562,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.0.4,5032,0,2,6,5034,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.240.0.6,1011,0,0,1,1011,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.933,2,0,0,1,2,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.908,1554,0,0,3,1554,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.824,277,0,0,1,277,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.800,1,0,0,1,1,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.1030,48,0,0,1,48,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.33.2.563,840,0,0,1,840,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 22.30.1.1339,0,0,0,1,0,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.3.0.426,22,0,0,2,22,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1327,511,0,0,3,511,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1317,519,0,0,6,519,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1303,16,0,0,2,16,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.1,3686,0,1,5,3687,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.90.2.1,4048,0,0,6,4048,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.0.4,894,0,0,1,894,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.70.0.6,909,0,0,2,909,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.60.2.1,839,0,1,1,840,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1297,995,0,0,3,995,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1255,76,0,0,2,76,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1216,2157,0,0,1,2157,100.0%
Marvell AVASTAR Wireless-AC Network Controller - 15.68.17022.122,5316,0,0,13,5316,100.0%
Marvell AVASTAR Wireless-AC Network Controller - 15.68.17018.116,13,0,0,1,13,100.0%
N/A,647,0,0,1,647,100.0%
N/A,4,0,0,1,4,100.0%
N/A,659,0,0,2,659,100.0%
N/A,686,0,0,1,686,100.0%
Killer(R) Wi-Fi 6E AX1675x 160MHz Wireless Network Adapter (210NGW) - 22.70.0.6,1300,0,0,1,1300,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.180.0.4,4757,0,1,9,4758,100.0%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.60.1.2,4120,0,0,6,4120,100.0%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.20.1.1,657,0,0,1,657,100.0%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 22.250.0.4,1122,0,0,1,1122,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.90.1.3,680,0,0,2,680,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.70.4.1,1366,0,0,2,1366,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.50.0.6,1314,0,0,1,1314,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.40.1.1,1325,0,0,3,1325,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.30.0.6,9071,0,0,22,9071,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.20.0.4,906,0,0,3,906,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.10.0.8,1680,0,0,2,1680,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.80.1.1,838,0,0,1,838,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.40.0.7,1190,0,0,5,1190,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.10.1,958,0,0,3,958,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.220.0.4,3606,0,0,8,3606,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.200.2.1,4700,0,0,9,4700,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.0.4,2035,0,0,4,2035,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.100.0.4,2116,0,1,6,2117,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.50.1.1,455,0,0,1,455,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.45.1.1,1,0,0,1,1,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.1.1,309,0,0,1,309,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.0.3,107,0,0,1,107,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.140.0.3,2674,0,0,4,2674,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.130.0.5,1882,0,0,3,1882,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.120.0.3,840,0,0,1,840,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.100.0.3,725,0,0,1,725,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.80.2.1,3306,0,0,7,3306,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.70.0.6,1653,0,0,3,1653,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.40.2.2,97,0,0,1,97,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.30.3.2,133,0,0,1,133,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.120.0.9,1913,0,0,4,1913,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.3.2,836,0,0,1,836,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.1.2,24,0,0,1,24,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.200.2.1,18,0,0,1,18,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.170.0.3,10,0,0,1,10,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.110.1.1,840,0,0,1,840,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.2.3,448,0,1,3,449,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.1.1,974,0,0,4,974,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.2.1,492,0,0,1,492,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.1.1,5808,0,1,13,5809,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.0.5,3357,0,0,6,3357,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.0.0.5,3350,0,0,4,3350,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.100.0.4,848,0,0,2,848,100.0%
Intel(R) Wireless-AC 9560 - 20.30.4.1,1379,0,0,2,1379,100.0%
Intel(R) Wireless-AC 9462 - 23.60.1.2,840,0,0,1,840,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.80.0.7,2357,0,0,4,2357,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.60.1.2,6,0,0,1,6,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.40.0.4,772,0,0,1,772,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.20.1.1,836,0,0,1,836,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.10.0.8,753,0,0,1,753,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.80.1.1,19,0,0,1,19,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.4,708,0,4,1,712,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.3.1,58,0,0,1,58,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.1.1,60,0,0,1,60,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.0.3,847,0,0,2,847,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.110.1.1,1670,0,0,2,1670,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.80.0.7,7062,0,0,15,7062,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.20.1.1,81,0,0,1,81,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.110.0.5,1509,0,0,5,1509,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.80.0.9,25,0,0,1,25,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.0.4,3750,0,2,8,3752,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.100.0.4,1294,0,0,4,1294,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.1.2,3753,0,0,11,3753,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.240.0.6,6563,0,3,18,6566,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.0.6,830,0,0,1,830,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.40.0.7,1498,0,0,2,1498,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.30.0.11,3354,0,2,4,3356,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.240.0.6,1676,0,0,2,1676,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.180.0.4,155,0,0,1,155,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.170.2.1,291,0,0,1,291,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.160.0.4,840,0,0,1,840,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.130.0.5,963,0,0,1,963,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.120.0.3,1663,0,0,2,1663,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.60.0.5,840,0,0,1,840,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.20.1.1,616,0,0,2,616,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.110.1.1,3387,0,1,12,3388,100.0%
Intel(R) Wireless-AC 9260 160MHz - 20.120.0.100,840,0,0,1,840,100.0%
Intel(R) Wireless-AC 9260 - 20.70.0.100,597,0,0,1,597,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.90.0.2,149,0,0,2,149,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.40.2.1,840,0,0,1,840,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.1.3,654,0,0,6,654,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,1234,0,19,2,1253,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.0.10,218,0,0,4,218,100.0%
"Wi-Fi  (0x14E4, 0x170) - 16.0 (1657)",0,0,0,1,0,100.0%
N/A,0,0,0,1,0,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.152.0,6739,0,0,19,6739,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.0,840,0,0,1,840,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.144.0,840,0,0,2,840,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.143.0,3477,0,0,14,3477,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.141.0,146,0,0,2,146,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.135.0,3763,0,2,9,3765,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.128.0,2073,0,0,4,2073,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.124.0,103,0,0,1,103,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.123.322,840,0,0,1,840,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.1,583,0,0,3,583,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.0,2521,0,0,5,2521,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.353.0,3121,0,0,5,3121,100.0%
Intel(R) Centrino(R) Ultimate-N 6300 AGN - 15.18.0.1,840,0,0,1,840,100.0%
23.80.0.7,2554,0,0,6,2554,100.0%
23.70.0.6,2863,0,288,7,3151,100.0%
23.40.1.1,730,0,0,1,730,100.0%
22.250.1.2,69,0,0,1,69,100.0%
22.170.0.3,784,0,0,1,784,100.0%
21.110.1.1,777,0,0,1,777,100.0%
20.70.30.1,523,0,0,3,523,100.0%
N/A,0,0,0,1,0,100.0%
Wi-Fi - 16.0 (1657),1248,0,0,6,1248,100.0%
"Wi-Fi  (0x14E4, 0x870) - 16.0 (1657)",137,0,0,1,137,100.0%
"Wi-Fi  (0x14E4, 0x4388) - 16.0 (1657)",41,0,0,1,41,100.0%
"Wi-Fi  (0x14E4, 0x4387) - 16.0 (1657)",801,0,0,4,801,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.0.4,8673,1,2,23,8676,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.21.1,8494,1,0,11,8495,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.30.1,19554,3,0,30,19557,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.40.0.4,24560,4,3,30,24567,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.240.0.6,5420,1,0,12,5421,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.90.0.2,5371,1,0,10,5372,100.0%
ath10k_pci,26145,5,1,41,26151,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.10.0.8,4756,1,0,13,4757,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.50.0.7,22967,5,2,31,22974,100.0%
rtw89_8852be,4239,1,0,7,4240,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.230.0.8,25124,6,135,58,25265,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.15.3,12530,3,8,15,12541,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,29039,7,0,56,29046,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.1.2,11938,3,37,31,11978,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.0.4,7769,2,8,17,7779,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.10.0.7,3729,1,4,7,3734,100.0%
Qualcomm FastConnect 6900 Wi-Fi 6E Dual Band Simultaneous (DBS) WDI Network Adapter - 1.0.0.1694,3475,1,0,6,3476,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.0.3,3416,1,4,5,3421,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.17.1,6772,2,2,9,6776,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.80.0.7,39909,12,0,84,39921,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.2.1,6130,2,0,12,6132,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.4,46657,17,0,72,46674,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.5,4806,2,45,8,4853,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1118,18786,8,319,30,19113,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.2.3,2229,1,1,9,2231,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.0.4,19771,9,119,39,19899,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.80.0.7,6045,3,4,20,6052,100.0%
Intel(R) Dual Band Wireless-AC 3160 - 18.33.17.1,1673,1,0,2,1674,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.70.0.6,4976,3,42,13,5021,99.9%
Intel(R) Wireless-AC 9260 160MHz - 23.50.0.6,14125,9,2,17,14136,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 22.130.0.5,10689,7,6,15,10702,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.190.0.4,4532,3,0,5,4535,99.9%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 3.0.1.1314,3007,2,0,8,3009,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.10.0.8,4423,3,0,8,4426,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.50.1.1,2927,2,0,5,2929,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.170.0.3,2841,2,0,7,2843,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.3,14221,11,240,38,14472,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.0.3,7651,6,41,14,7698,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.100.1.1,5022,4,1,6,5027,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.20.1.1,1173,1,1,3,1175,99.9%
Intel(R) Dual Band Wireless-AC 3165 - 19.51.40.1,4449,4,18,5,4471,99.9%
Intel(R) Dual Band Wireless-AC 7260 - 17.15.0.5,6638,6,0,10,6644,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.30.0.6,10669,10,22,25,10701,99.9%
N/A,5183,5,2,17,5190,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.1.2,51481,52,28,81,51561,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.1.3,27342,28,241,45,27611,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.1.3,5790,6,4,9,5800,99.9%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1272,12882,14,0,17,12896,99.9%
N/A,1809,2,0,6,1811,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.110.0.5,1755,2,0,11,1757,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 21.120.0.9,1717,2,6,2,1725,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.60.1.2,158832,187,59,222,159078,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.0.6,842,1,0,2,843,99.9%
Intel(R) Wireless-AC 9462 - 22.70.0.6,839,1,0,1,840,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.37.2,2509,3,3,3,2515,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.0.3,10763,13,0,23,10776,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.20.0.6,8273,10,6,11,8289,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.0.7,32731,40,33,67,32804,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.3.3,19754,25,81,31,19860,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.90.0.2,71670,92,7,96,71769,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.100,17104,23,11,23,17138,99.9%
Intel(R) Dual Band Wireless-AC 3165 - 22.130.0.5,1484,2,1,2,1487,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.0.6,8130,11,4,13,8145,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.30.0.6,70240,98,159,144,70497,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.90.0.5,27428,39,14,37,27481,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.250.1.2,7393,11,4,10,7408,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.110.0.5,20571,31,30,94,20632,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.1.1,1304,2,0,4,1306,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.0.2,188071,293,684,374,189048,99.8%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.60.1.2,13411,21,34,30,13466,99.8%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.60.1.2,638,1,0,2,639,99.8%
