Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Dual Band Wireless-AC 7260 - 18.33.14.3,2516,0,0,3,2516,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.40.1,1671,0,0,2,1671,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.50.0.4,231,0,0,1,231,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 22.80.1.1,1669,0,0,2,1669,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 22.60.0.6,839,0,0,1,839,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.30.1,18439,0,0,31,18439,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.21.2,1111,0,0,2,1111,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.16.4,966,0,0,2,966,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.12.5,2355,0,0,3,2355,100.0%
NETGEAR WNA3100 N300 Wireless USB Adapter - 5.100.148.5,1164,0,0,1,1164,100.0%
TP-Link Wireless MU-MIMO USB Adapter - 1030.38.712.2019,840,0,0,1,840,100.0%
Realtek RTL8811AU Wireless LAN 802.11ac USB 2.0 Network Adapter - 1030.38.712.2019,1848,0,0,2,1848,100.0%
Realtek RTL8188EU Wireless LAN 802.11n USB 2.0 Network Adapter - 1030.38.712.2019,1072,0,0,1,1072,100.0%
Realtek 8811CU Wireless LAN 802.11ac USB NIC - 1030.38.712.2019,6,0,0,1,6,100.0%
Qualcomm QCA9377 802.11ac Wireless Adapter - 12.0.0.697,839,0,0,1,839,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.722,811,0,5,2,816,100.0%
Qualcomm Atheros AR946x Wireless Network Adapter - 3.0.2.201,840,0,0,1,840,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.26100.3037,0,0,0,1,0,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.26100.2454,0,0,0,4,0,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.22000.1,0,0,0,1,0,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.19041.1,0,0,0,1,0,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.2.2,660,0,0,1,660,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.90.0.100,894,0,0,1,894,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.5.2,2772,0,0,3,2772,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.26.2,512,0,3,3,515,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.19.1,832,0,0,1,832,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.12.5,2270,0,0,3,2270,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.110.1.1,1584,0,0,3,1584,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.100.0.3,3350,0,0,4,3350,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.10.0.7,625,0,0,1,625,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.80.2.1,620,0,0,1,620,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.40.2.2,322,0,0,1,322,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.20.1.1,1540,0,0,2,1540,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.120.0.9,3570,0,0,9,3570,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.10.1.2,837,0,0,1,837,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.30.0.11,2588,0,0,4,2588,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.0.1.1,736,0,0,1,736,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 21.120.0.9,1735,0,0,2,1735,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.0.1.5,5811,0,0,7,5811,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.5,3864,0,0,5,3864,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.8.3,248,0,0,1,248,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.15.3,11922,0,0,15,11922,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.50.1.6,120,0,0,1,120,100.0%
802.11n Wireless PCI Express Card LAN Adapter - 5.0.57.1,840,0,0,1,840,100.0%
802.11ac Wireless LAN Card - 5.1.22.0,82,0,0,1,82,100.0%
RZ616 Wi-Fi 6E 160MHz - 3.3.0.908,1083,0,0,1,1083,100.0%
RZ616 Wi-Fi 6E 160MHz - 23.32.2.560,13,0,0,1,13,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.30.0.11,1158,0,0,3,1158,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.10.1,840,0,0,1,840,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.1.2,3164,0,1,7,3165,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.0.4,6764,0,2,8,6766,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.240.0.6,1183,0,0,1,1183,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.230.0.8,4146,0,0,7,4146,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.220.0.4,658,0,7,2,665,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.0.6,1848,0,0,2,1848,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.190.0.4,4187,0,0,5,4187,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.160.0.4,1847,0,0,2,1847,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.140.0.3,3,0,0,1,3,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.4.0.1088,153,0,0,4,153,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.933,2,0,0,1,2,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.908,254,0,0,3,254,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.824,224,0,0,1,224,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.1030,76,0,0,1,76,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.34.2.571,177,0,0,1,177,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.33.2.563,1394,0,0,4,1394,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.32.2.560,575,0,0,1,575,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 22.30.1.1339,507,0,0,1,507,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.3.0.426,5,0,0,1,5,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.0.4,896,0,0,1,896,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.60.2.1,839,0,0,1,839,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz #2 - 23.80.0.7,853,0,0,1,853,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.80.0.7,6097,0,0,21,6097,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.0.10,3844,0,6,21,3850,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.20.1.1,1905,0,1,4,1906,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.70.0.6,1102,0,2,4,1104,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.0.3,12232,0,4,22,12236,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.2.1,11,0,0,1,11,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.1.1,2217,0,0,6,2217,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1317,107,0,0,6,107,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1303,47,0,0,3,47,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1255,1617,0,0,4,1617,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1216,835,0,0,1,835,100.0%
Marvell AVASTAR Wireless-AC Network Controller - 15.68.17022.122,5787,0,0,16,5787,100.0%
Intel Corporation Wi-Fi 5(802.11ac) Wireless-AC 9x6x [Thunder Peak] [8086:2526] (rev 29) - iwlwifi,693,0,0,1,693,100.0%
N/A,53,0,0,1,53,100.0%
N/A,641,0,0,2,641,100.0%
N/A,1402,0,0,7,1402,100.0%
N/A,7,0,0,1,7,100.0%
N/A,886,0,0,2,886,100.0%
Killer(R) Wi-Fi 6E AX1675x 160MHz Wireless Network Adapter (210NGW) - 22.70.0.6,1155,0,0,1,1155,100.0%
Killer(R) Wi-Fi 6 AX1650x 160MHz Wireless Network Adapter (200NGW) - 23.90.0.2,512,0,0,1,512,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.90.1.3,1022,0,0,2,1022,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.90.0.2,4689,0,0,10,4689,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.70.4.1,1270,0,0,2,1270,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.50.0.6,0,0,0,1,0,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.40.1.1,1035,0,0,2,1035,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.50.1.1,78,0,0,2,78,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.10.0.8,2516,0,0,3,2516,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.80.1.1,839,0,0,1,839,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.80.0.9,134,0,0,1,134,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.70.0.6,2518,0,0,3,2518,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.10.1,1299,0,0,3,1299,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.230.0.8,2,0,0,1,2,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.220.0.4,3075,0,0,8,3075,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.1.1,3783,0,0,6,3783,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.0.3,1,0,0,1,1,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.140.0.3,1907,0,0,4,1907,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.130.0.5,1875,0,0,4,1875,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.120.0.3,17,0,0,1,17,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.110.1.1,8,0,0,1,8,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.100.0.3,744,0,2,1,746,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.0.1.1,912,0,0,1,912,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.0.0.6,7,0,0,1,7,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.90.3.2,988,0,0,2,988,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.70.0.6,1153,0,0,2,1153,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.1.1,1658,0,0,4,1658,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.100.0.4,2394,0,0,6,2394,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.0.9,719,0,0,2,719,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.50.1.1,4278,0,0,6,4278,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.40.2.2,8,0,0,1,8,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.30.3.2,365,0,0,3,365,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.3.2,585,0,0,1,585,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.2.1,816,0,0,1,816,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.1.1,7608,0,1,15,7609,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.0.5,2190,0,0,6,2190,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.0.0.5,4094,0,0,5,4094,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.110.0.3,840,0,0,1,840,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.100.0.4,838,0,0,1,838,100.0%
Intel(R) Wireless-AC 9560 - 20.30.4.1,686,0,0,1,686,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.80.0.7,1933,0,0,3,1933,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.20.1.1,263,0,0,1,263,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.80.0.9,45,0,0,1,45,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.1.2,1125,0,0,2,1125,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.0.4,67,0,0,1,67,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.230.0.8,840,0,0,1,840,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.170.0.3,4,0,0,1,4,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.150.0.3,818,0,0,1,818,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.130.0.5,138,0,0,1,138,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.100.0.3,115,0,0,1,115,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.4.1,2068,0,0,4,2068,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.0.6,1,0,0,1,1,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.0.3,3242,0,0,5,3242,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.3.1,194,0,0,1,194,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.1.1,1389,0,0,2,1389,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.100.1.1,1733,0,0,3,1733,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.90.1.3,1522,0,0,2,1522,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.90.0.2,444,0,1,3,445,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.70.4.1,177,0,5,1,182,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.20.1.1,835,0,0,1,835,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.10.0.8,579,0,0,1,579,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.40.0.7,1559,0,0,2,1559,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.240.0.6,1679,0,0,2,1679,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.180.0.4,2572,0,0,3,2572,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.160.0.4,838,0,0,1,838,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.120.0.3,1774,0,0,3,1774,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.60.0.5,837,0,0,1,837,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.50.1.1,2367,0,0,4,2367,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.0.10,1507,0,0,5,1507,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.1.1,940,0,0,2,940,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.0.4,11585,0,0,32,11585,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.100.0.4,2239,0,0,8,2239,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.1.2,5028,0,3,14,5031,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.240.0.6,2673,0,0,16,2673,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.0.4,835,0,0,1,835,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.20.1.1,149,0,0,2,149,100.0%
Intel(R) Wireless-AC 9260 160MHz - 20.120.0.100,839,0,0,1,839,100.0%
Intel(R) Wireless-AC 9260 - 20.70.0.100,588,0,0,1,588,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.70.3.1,1608,0,0,2,1608,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.60.1.2,56,0,0,1,56,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.40.2.1,841,0,0,1,841,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.30.0.6,3,0,0,1,3,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.1.3,282,0,0,3,282,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.2.3,3337,0,0,9,3337,100.0%
N/A,0,0,0,1,0,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.143.0,3330,0,0,24,3330,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.141.0,436,0,0,3,436,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.128.0,2476,0,0,4,2476,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.1,285,0,0,1,285,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.0,1680,0,0,2,1680,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.353.0,2806,0,0,4,2806,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.228.9,1,0,0,1,1,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.228.7,16,0,0,1,16,100.0%
Realtek RTL8188EU Wireless LAN 802.11n USB 2.0 Network Adapter - 1030.44.1014.2024,484,0,0,1,484,100.0%
Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.3,19,0,0,1,19,100.0%
Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC - 2024.0.8.135,133,0,0,1,133,100.0%
Realtek 8821CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.142.0,16,0,0,1,16,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.21.1,10902,0,0,13,10902,100.0%
Intel(R) Dual Band Wireless-AC 3165 - 22.130.0.5,600,0,0,1,600,100.0%
Intel(R) Dual Band Wireless-AC 3160 - 18.33.17.1,837,0,0,1,837,100.0%
Intel(R) Centrino(R) Ultimate-N 6300 AGN - 15.18.0.1,840,0,0,1,840,100.0%
23.70.0.6,1427,0,0,4,1427,100.0%
23.40.1.1,702,0,0,1,702,100.0%
22.250.1.2,14,0,0,1,14,100.0%
22.170.0.3,800,0,0,1,800,100.0%
21.40.2.2,137,0,0,1,137,100.0%
21.120.0.9,9,0,0,1,9,100.0%
21.110.1.1,770,0,0,1,770,100.0%
20.70.30.1,435,0,0,1,435,100.0%
19.51.24.3,699,0,0,1,699,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1118,16787,1,2,26,16790,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.150.1.1,14230,1,69,18,14300,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.200.2.1,9012,1,0,15,9013,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,22622,3,16,49,22641,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.152.0,5898,1,0,17,5899,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.110.1.1,5229,1,17,18,5247,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.20.1.1,4877,1,1,8,4879,100.0%
ath10k_pci,28642,6,1,45,28649,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.60.1.2,14414,4,5,36,14423,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.60.0.5,7047,2,0,21,7049,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.30.0.6,6894,2,1,16,6897,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.40.0.7,3412,1,0,8,3413,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.30.1,3351,1,0,4,3352,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.80.2.1,3339,1,3,7,3343,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.40.1,9641,3,9,13,9653,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.240.0.6,9441,3,1,13,9445,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.50.0.7,21615,8,3,30,21626,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.0.4,13468,5,6,30,13479,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.30.1,39175,15,5,71,39195,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.170.0.3,2576,1,0,5,2577,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.30.0.11,20454,8,19,41,20481,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.70.0.6,2534,1,0,2,2535,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.220.0.4,4939,2,0,6,4941,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.10.0.8,4805,2,0,13,4807,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.2.3,2313,1,1,6,2315,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.0.4,6928,3,1,15,6932,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.90.0.5,29327,13,13,38,29353,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.4,51459,24,0,73,51483,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.3.3,22505,11,1,34,22517,100.0%
N/A,8006,4,7,18,8017,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.1.1,9974,5,2,15,9981,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.1.1,13761,7,11,52,13779,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.30.0.6,15013,8,26,32,15047,99.9%
23.80.0.7,3671,2,2,6,3675,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.100,14666,8,4,21,14678,99.9%
Intel(R) Dual Band Wireless-AC 7260 - 17.15.0.5,7239,4,0,10,7243,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.30.1,1718,1,0,4,1719,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.110.1.1,1673,1,0,2,1674,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.0.4,9373,6,10,27,9389,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.2.1,5741,4,2,19,5747,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.140.0.3,1433,1,1,6,1435,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.0.10,9314,7,88,27,9409,99.9%
"Wi-Fi  (0x14E4, 0x4387) - 16.0 (1657)",1342,1,0,5,1343,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.10.0.7,2675,2,0,5,2677,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.40.0.4,30633,23,12,43,30668,99.9%
rtw89_8852be,3904,3,0,8,3907,99.9%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1327,1260,1,0,5,1261,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.0.6,29417,24,18,36,29459,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.20.1.1,119484,102,101,175,119687,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.240.0.6,16148,14,3,34,16165,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.30.0.11,4511,4,1,6,4516,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.40.0.7,4284,4,6,15,4294,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.1.3,4263,4,3,6,4270,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.190.0.4,18117,17,10,36,18144,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.90.0.5,5147,5,4,8,5156,99.9%
Intel(R) Wireless-AC 9260 160MHz - 23.50.0.6,12822,13,2,16,12837,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,10396,11,13,10,10420,99.9%
