Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Qualcomm Atheros AR946x Wireless Network Adapter - 3.0.2.201,1197,0,0,1,1197,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.26100.2454,0,0,0,1,0,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.22621.1,0,0,0,1,0,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.22000.1,0,0,0,1,0,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.2.2,1791,0,0,2,1791,100.0%
Intel(R) Dual Band Wireless-N 7260 - 17.15.0.5,1,0,0,1,1,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.50.1.6,353,0,0,1,353,100.0%
Broadcom 802.11n Network Adapter - 6.30.223.256,718,0,0,1,718,100.0%
RZ616 Wi-Fi 6E 160MHz - 3.3.0.908,611,0,0,1,611,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.12.5,2291,0,1,3,2292,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.11.3,1195,0,0,1,1195,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.10.2,1199,0,0,1,1199,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.50.0.4,270,0,0,1,270,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 22.80.1.1,2165,0,0,2,2165,100.0%
RZ616 Wi-Fi 6E 160MHz - 23.32.2.560,141,0,0,1,141,100.0%
NETGEAR A8000 WiFi 6 & 6E Adapter - 1.0.0.108,291,0,0,1,291,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.4.0.1088,2464,0,0,5,2464,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.908,3836,0,0,4,3836,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.1030,1501,0,0,2,1501,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.33.2.563,12239,0,0,14,12239,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.32.2.560,843,0,0,1,843,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.3.0.426,4,0,0,1,4,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.20.1.1,2188,0,0,2,2188,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.10.1.2,1200,0,0,1,1200,100.0%
Intel(R) Dual Band Wireless-N 7260 - 18.33.17.1,4,0,0,1,4,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.30.0.11,3085,0,0,4,3085,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.0.1.1,1013,0,0,1,1013,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 21.120.0.9,2478,0,1,2,2479,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.90.0.100,1274,0,0,1,1274,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.9.1,934,0,0,1,934,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.5.2,3593,0,0,3,3593,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1303,853,0,0,3,853,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1216,1506,0,0,1,1506,100.0%
rtl8852be,412,0,0,1,412,100.0%
Intel Corporation Wi-Fi 5(802.11ac) Wireless-AC 9x6x [Thunder Peak] [8086:2526] (rev 29) - iwlwifi,959,0,0,1,959,100.0%
N/A,2047,0,0,3,2047,100.0%
N/A,15,0,0,1,15,100.0%
N/A,910,0,0,2,910,100.0%
Killer(R) Wi-Fi 6E AX1675x 160MHz Wireless Network Adapter (210NGW) - 22.70.0.6,2016,0,0,1,2016,100.0%
Killer(R) Wi-Fi 6 AX1650x 160MHz Wireless Network Adapter (200NGW) - 23.90.0.2,550,0,0,1,550,100.0%
Killer(R) Wi-Fi 6 AX1650x 160MHz Wireless Network Adapter (200NGW) - 23.60.1.2,284,0,0,1,284,100.0%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 22.250.0.4,773,0,0,1,773,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.90.0.2,4482,0,0,6,4482,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.80.1.3,1197,0,0,1,1197,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.50.0.6,1,0,0,1,1,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.0.6,3874,0,0,5,3874,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.140.0.3,1,0,0,1,1,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.110.1.1,2356,0,0,3,2356,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.10.0.7,907,0,0,1,907,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.0.1.1,822,0,0,1,822,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.80.2.1,878,0,0,1,878,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.60.2.1,956,0,0,1,956,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.20.0.4,1338,0,0,2,1338,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.10.0.8,2695,0,2,4,2697,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.80.0.9,566,0,0,2,566,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.70.0.6,3599,0,0,3,3599,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.60.0.6,292,0,0,1,292,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.40.0.7,5021,0,0,8,5021,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.10.1,2259,0,3,3,2262,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.240.0.6,9509,0,0,13,9509,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.230.0.8,756,0,0,1,756,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.1.1,272,0,0,1,272,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.70.0.6,4088,0,0,5,4088,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.30.0.11,3417,0,0,6,3417,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.220.0.4,1111,0,0,2,1111,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.220.0.4,6469,0,0,8,6469,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.190.0.4,715,0,0,2,715,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.3,38,0,2,1,40,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.1.1,6679,0,0,7,6679,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.120.0.3,2283,0,1,5,2284,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.110.1.1,1254,0,0,2,1254,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.70.0.6,1811,0,0,2,1811,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.0.4,1278,0,2,1,1280,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.70.0.6,2611,0,0,4,2611,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.60.2.1,1198,0,0,1,1198,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz #2 - 23.80.0.7,2881,0,0,2,2881,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.40.2.2,538,0,0,7,538,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.3.2,1200,0,0,1,1200,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.2.1,917,0,0,1,917,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.1.2,128,0,0,1,128,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.110.0.3,1195,0,0,1,1195,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.100.0.4,1254,0,0,2,1254,100.0%
Intel(R) Wireless-AC 9560 - 20.30.4.1,1979,0,0,2,1979,100.0%
Intel(R) Wireless-AC 9462 - 23.60.1.2,593,0,0,1,593,100.0%
Intel(R) Wireless-AC 9462 - 22.250.1.2,1119,0,0,1,1119,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.80.0.7,4990,0,0,4,4990,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.20.1.1,1200,0,0,1,1200,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.10.0.8,955,0,0,1,955,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.40.0.7,2659,0,1,4,2660,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.250.10.1,1,0,0,1,1,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.240.0.6,2399,0,0,2,2399,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.180.0.4,3115,0,0,5,3115,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.140.0.3,0,0,0,1,0,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.130.0.5,2106,0,0,1,2106,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.120.0.3,2370,0,0,3,2370,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.60.0.5,1200,0,0,1,1200,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.50.1.1,2510,0,0,3,2510,100.0%
Intel(R) Wireless-AC 9260 160MHz - 20.120.0.100,1199,0,0,1,1199,100.0%
Intel(R) Wireless-AC 9260 - 20.70.0.100,841,0,0,1,841,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.70.3.1,2010,0,0,2,2010,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.40.2.1,275,0,0,1,275,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.1.3,138,0,1,2,139,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.0.6,2760,0,0,4,2760,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.50.1.1,282,0,0,1,282,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.45.1.1,102,0,0,1,102,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.1.3,1746,0,0,2,1746,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.1.1,1919,0,1,3,1920,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.0.4,5949,0,1,12,5950,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.100.0.4,3899,0,0,6,3899,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.0.4,930,0,0,1,930,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.0.6,18,0,0,1,18,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.180.0.4,95,0,0,2,95,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.4,458,0,0,1,458,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.3.1,139,0,0,1,139,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.0.3,2,0,0,1,2,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.60.0.10,1,0,0,1,1,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.20.1.1,752,0,0,1,752,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.0.4,103,0,0,1,103,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.230.0.8,1195,0,2,1,1197,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.170.2.1,1198,0,0,1,1198,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.170.0.3,315,0,1,2,316,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.100.0.3,471,0,1,1,472,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.0,1633,0,1,4,1634,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.144.0,5,0,0,1,5,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.141.0,277,0,0,2,277,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.123.322,505,0,0,1,505,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.1,2973,0,0,3,2973,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.0,5590,0,0,6,5590,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.353.0,6354,0,0,5,6354,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.229.0,133,0,0,1,133,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.228.7,1200,0,0,1,1200,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.227.0,459,0,0,1,459,100.0%
Intel(R) Dual Band Wireless-AC 3165 - 22.130.0.5,2124,0,1,2,2125,100.0%
Intel(R) Dual Band Wireless-AC 3160 - 18.33.17.1,2366,0,1,2,2367,100.0%
Intel(R) Centrino(R) Ultimate-N 6300 AGN - 15.18.0.1,1199,0,0,1,1199,100.0%
23.40.1.1,1042,0,0,1,1042,100.0%
22.40.0.7,957,0,0,1,957,100.0%
22.250.1.2,375,0,0,1,375,100.0%
22.170.0.3,351,0,0,1,351,100.0%
21.110.1.1,1101,0,0,1,1101,100.0%
20.70.30.1,106,0,0,1,106,100.0%
19.51.24.3,937,0,0,1,937,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.143.0,25497,2,25,44,25524,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.150.1.1,22706,2,0,24,22708,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.50.0.6,19047,2,11,16,19060,100.0%
Qualcomm FastConnect 6900 Wi-Fi 6E Dual Band Simultaneous (DBS) WDI Network Adapter - 1.0.0.1694,6491,1,4,7,6496,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.130.0.5,5860,1,0,4,5861,100.0%
23.80.0.7,5160,1,0,9,5161,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.130.0.5,14557,3,3,13,14563,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.0.2,4719,1,24,9,4744,100.0%
23.70.0.6,4687,1,1,13,4689,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.20.1.1,4490,1,0,5,4491,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 17.15.0.5,8929,2,1,9,8932,100.0%
Marvell AVASTAR Wireless-AC Network Controller - 15.68.17022.122,8679,2,0,19,8681,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.4,12376,3,4,11,12383,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.100.1.1,3948,1,8,4,3957,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.50.1.1,7785,2,0,10,7787,100.0%
ath10k_pci,41944,11,2,46,41957,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.0.3,3809,1,0,5,3810,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.135.0,7390,2,1,10,7393,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,46755,13,62,62,46830,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.50.0.7,33601,10,0,31,33611,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.30.1,3344,1,0,3,3345,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.30.0.11,29739,10,71,43,29820,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.21.1,21676,8,2,19,21686,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.152.0,5282,2,0,9,5284,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1016,2598,1,0,7,2599,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.0.5,5091,2,3,7,5096,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.110.1.1,4941,2,1,6,4944,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.20.1.1,6939,3,301,11,7243,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.220.0.4,7170,3,1,6,7174,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.4,75608,33,1,78,75642,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.160.0.4,2270,1,1,2,2272,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.5,6713,3,2,6,6718,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.0.0.5,4448,2,1,4,4451,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.1.1,2138,1,0,1,2139,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.5.2,2122,1,1,2,2124,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.90.2.1,6355,3,0,7,6358,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.200.2.1,16475,8,1,18,16484,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.1.1,6093,3,1,7,6097,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.2.3,4049,2,4,8,4055,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,22139,11,102,19,22252,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.21.2,3991,2,0,6,3993,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.0.10,7817,4,4,27,7825,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.100.0.4,3857,2,0,5,3859,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.3.3,31993,17,13,35,32023,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.0.6,5644,3,1,7,5648,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.90.3.2,1852,1,18,4,1871,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.240.0.6,14918,8,3,24,14929,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.30.0.11,7104,4,2,6,7110,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.250.0.4,42394,25,26,51,42445,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.1.1,10128,6,4,10,10138,99.9%
TP-Link Wireless USB Adapter - 1030.38.712.2019,1594,1,0,2,1595,99.9%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1272,11074,7,1,17,11082,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.230.0.8,7861,5,0,12,7866,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.130.0.5,4700,3,6,4,4709,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.40.1,10541,7,5,10,10553,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.0.4,24071,16,14,50,24101,99.9%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.60.1.2,1500,1,0,2,1501,99.9%
N/A,10356,7,0,20,10363,99.9%
Killer Wireless-n/a/ac 1535 Wireless Network Adapter - 12.0.0.1118,1478,1,1,2,1480,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.15.3,10199,7,0,10,10206,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.128.0,2848,2,0,6,2850,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.20.1.1,170509,125,51,179,170685,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.10.0.8,10757,8,0,15,10765,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.60.0.5,11890,9,2,32,11901,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.2.1,7904,6,3,20,7913,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.10.2.2,64071,49,28,57,64148,99.9%
Intel(R) Wireless-AC 9260 160MHz - 23.60.1.2,2529,2,3,4,2534,99.9%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1297,1204,1,3,6,1208,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.10.1,2393,2,1,2,2396,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.24.1,1192,1,5,1,1198,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.37.2,3579,3,12,3,3594,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.30.4.1,1196,1,0,1,1197,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.2.1,3582,3,3,3,3588,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.40.1.4,1184,1,0,1,1185,99.9%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.80.0.7,5687,5,3,9,5695,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.145.600,2250,2,0,3,2252,99.9%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.40.0.4,4492,4,1,7,4497,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.1.2,4396,4,6,12,4406,99.9%
Intel Corporation Wireless-AC 9260 [8086:2526] (rev 29) - iwlwifi,32571,31,145,32,32747,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.10.0.8,13666,13,7,16,13686,99.9%
Intel(R) Wireless-AC 9260 160MHz - 21.110.1.1,11294,11,6,21,11311,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.120.0.9,2019,2,0,3,2021,99.9%
"Wi-Fi  (0x14E4, 0x4387) - 16.0 (1657)",1986,2,1,4,1989,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.10.0.7,3876,4,0,6,3880,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.90.0.5,42556,46,13,38,42615,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.10.1,78643,87,132,112,78862,99.9%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1327,1744,2,0,6,1746,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.30.0.6,7704,9,83,10,7796,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.1.1,35226,41,83,70,35350,99.9%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.40.1,1679,2,1,2,1682,99.9%
Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.3,822,1,0,1,823,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.110.1.1,14711,18,36,18,14765,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.26.2,1591,2,0,6,1593,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.100,23112,30,7,27,23149,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.190.0.4,5822,8,0,5,5830,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.0.4,9988,14,93,10,10095,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.25.2,10684,15,38,11,10737,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.3,40404,59,224,42,40687,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.16.4,1365,2,4,2,1371,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.170.0.3,22535,34,18,18,22587,99.8%
Intel(R) Wireless-AC 9560 160MHz - 23.80.0.7,63181,96,45,97,63322,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.0.4,14813,23,7,21,14843,99.8%
N/A,1288,2,0,1,1290,99.8%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.150.0.3,1812,3,7,2,1822,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.240.0.6,36945,61,14,53,37020,99.8%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 3.0.1.1314,5374,9,0,8,5383,99.8%
