Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Wireless-AC 9260 160MHz - 21.110.1.1,2174,0,0,3,2174,100.0%
Intel(R) Wireless-AC 9260 160MHz - 20.120.0.100,1080,0,0,1,1080,100.0%
Intel(R) Wireless-AC 9260 - 20.70.0.100,786,0,0,1,786,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.60.1.2,3092,0,0,2,3092,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.1.3,453,0,0,2,453,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,1096,0,0,5,1096,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.0.10,3650,0,0,3,3650,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.1.1,789,0,0,2,789,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.0.4,5503,0,150,20,5653,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.100.0.4,1073,0,0,1,1073,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.110.1.1,1290,0,0,2,1290,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.80.0.7,3270,0,0,3,3270,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.40.0.4,1270,0,0,1,1270,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.10.1,1080,0,0,1,1080,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.0.4,5,0,0,1,5,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.170.2.1,1080,0,0,1,1080,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.110.1.1,1080,0,0,1,1080,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.100.0.3,106,0,0,1,106,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.0.2,3243,0,0,4,3243,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.10.0.8,5578,0,0,7,5578,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.240.0.6,10681,0,0,11,10681,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.0.4,1010,0,0,1,1010,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.180.0.4,662,0,0,1,662,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.4,153,0,0,1,153,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.3.1,18,0,0,1,18,100.0%
21.110.1.1,994,0,0,1,994,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.143.0,10049,0,0,13,10049,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.141.0,33,0,0,1,33,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.128.0,57,0,0,2,57,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.0,3083,0,0,3,3083,100.0%
Realtek 8821CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.3,71,0,0,1,71,100.0%
Realtek 8821CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.2,2490,0,0,1,2490,100.0%
N/A,166,0,0,1,166,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1272,8121,0,0,9,8121,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1016,2370,0,0,2,2370,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.16.2,784,0,0,2,784,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.15.1,2264,0,0,2,2264,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.14.3,2160,0,0,2,2160,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.40.1,2150,0,0,2,2150,100.0%
Intel(R) Dual Band Wireless-AC 3165 - 22.130.0.5,1888,0,0,2,1888,100.0%
Intel(R) Dual Band Wireless-AC 3160 - 18.33.17.1,2160,0,0,2,2160,100.0%
Intel(R) Centrino(R) Ultimate-N 6300 AGN - 15.18.0.1,1080,0,0,1,1080,100.0%
23.80.0.7,1711,0,0,2,1711,100.0%
23.70.0.6,3836,0,0,4,3836,100.0%
23.40.1.1,918,0,0,1,918,100.0%
22.170.0.3,1038,0,0,1,1038,100.0%
21.120.0.9,1,0,0,1,1,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.50.0.7,28241,1,0,30,28242,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.10.0.7,26505,1,1,42,26507,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.0.6,24622,1,1,19,24624,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1118,20510,1,0,21,20511,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.30.0.6,13151,1,5,16,13157,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.60.1.2,11254,1,130,12,11385,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.0.4,29687,3,43,32,29733,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.21.2,14522,2,1,13,14525,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,33626,5,0,40,33631,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.5,5891,1,2,6,5894,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.0.4,31901,6,3,32,31910,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.1.1,15806,3,142,17,15951,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.190.0.4,13281,3,0,15,13284,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.70.0.6,4379,1,7,5,4387,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.10.0.8,4319,1,0,4,4320,100.0%
ath10k_pci,34028,8,1,46,34037,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.200.2.1,11429,3,3,12,11435,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.1.1,10217,3,30,16,10250,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.15.3,9996,3,2,10,10001,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.30.1,12946,4,1,12,12951,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.0.6,6463,2,0,6,6465,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.90.2.1,6436,2,2,7,6440,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.20.0.6,9478,3,2,9,9483,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.25.2,15781,5,0,19,15786,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.50.1.1,3095,1,0,4,3096,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.30.1,2887,1,0,3,2888,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.30.1,48857,21,5,52,48883,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.4,54028,24,0,60,54052,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.130.0.5,30572,14,3,48,30589,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.2.3,2174,1,0,3,2175,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.0.10,6477,3,5,17,6485,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.130.0.5,14085,7,0,14,14092,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.90.0.5,36153,20,6,36,36179,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.0.4,25866,15,46,28,25927,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.0.2,1702,1,0,2,1703,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.1.2,9033,6,6,12,9045,99.9%
Qualcomm FastConnect 6900 Wi-Fi 6E Dual Band Simultaneous (DBS) WDI Network Adapter - 1.0.0.1694,1447,1,0,2,1448,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.40.1,8948,7,18,8,8973,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.230.0.8,33767,27,226,42,34020,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.60.1.2,305645,249,42,296,305936,99.9%
Marvell AVASTAR Wireless-AC Network Controller - 15.68.17022.122,6055,5,0,10,6060,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.20.1.1,143129,121,169,179,143419,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.24.1,1151,1,1,1,1153,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.12.5,2267,2,8,2,2277,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.160.0.4,2174,2,3,2,2179,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.120.0.3,1078,1,1,2,1080,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.3.3,18309,17,5,21,18331,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.19.1,1077,1,0,1,1078,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.0.0.5,5374,5,6,5,5385,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.2.3,1074,1,1,1,1076,99.9%
16.0 (1657),40349,38,46,254,40433,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.4.2,70405,68,48,68,70521,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.250.1.2,8094,8,4,8,8106,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.1,3867,4,3,5,3874,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.100,18304,19,2,23,18325,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.14.1,1918,2,0,2,1920,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.220.0.4,5389,6,1,5,5396,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.2.1,32173,36,1,31,32210,99.9%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.926,3552,4,0,3,3556,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.25.2,6757,8,16,7,6781,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.10.1,40775,50,172,57,40997,99.9%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.21.1,22201,30,0,22,22231,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.40.0.7,63184,86,457,79,63727,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.12.5,2157,3,0,2,2160,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.10.2.2,2154,3,0,2,2157,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.170.0.3,5522,8,12,6,5542,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.30.0.11,5295,8,4,5,5307,99.8%
Intel(R) Wireless-AC 9260 160MHz - 23.50.0.6,3768,6,1,3,3775,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.3.3,28409,47,61,31,28517,99.8%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.60.1.2,5394,9,0,8,5403,99.8%
Intel(R) Wireless-AC 9260 160MHz - 22.170.0.3,17797,34,10,17,17841,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.2.1,47232,96,17,77,47345,99.8%
Intel(R) Wireless-AC 9560 160MHz - 22.250.1.2,24358,50,28,27,24436,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.90.0.5,4296,9,4,4,4309,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.1.1,11840,25,5,13,11870,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.0.3,6058,13,16,6,6087,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.2.1,1833,4,19,3,1856,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 22.160.0.4,24713,57,55,23,24825,99.8%
Intel(R) Wireless-AC 9560 160MHz - 22.30.0.11,1229,3,0,2,1232,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.240.0.6,23705,59,40,31,23804,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.11.3,2293,6,0,2,2299,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.32.1,25041,66,31,28,25138,99.7%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.23.1,13643,36,18,13,13697,99.7%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.1.2,89697,241,170,88,90108,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.24.1,4670,13,0,5,4683,99.7%
