Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Wi-Fi 6E AX210 160MHz - 22.0.1.5,3230,0,0,3,3230,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.2.2,1080,0,0,1,1080,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.80.0.7,6064,0,0,9,6064,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.0.10,1586,0,0,7,1586,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.0.1.5,1077,0,0,1,1077,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.5,853,0,0,1,853,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.50.1.6,147,0,0,1,147,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.8.3,67,0,0,1,67,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.40.2.2,198,0,0,1,198,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.60.2.1,859,0,0,1,859,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.0.1.1,932,0,0,1,932,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 21.120.0.9,2226,0,0,2,2226,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.20.1.1,1980,0,0,2,1980,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.30.0.11,2537,0,0,3,2537,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.5.2,3559,0,0,3,3559,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.60.0.6,1080,0,0,2,1080,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.20.1.1,1890,0,0,2,1890,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.30.0.6,7195,0,0,11,7195,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.160.0.4,2376,0,0,2,2376,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.110.1.1,826,0,0,1,826,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.10.0.7,809,0,0,1,809,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.40.0.7,1596,0,0,3,1596,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.1.2,3234,0,0,3,3234,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.230.0.8,7542,0,0,7,7542,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.220.0.4,1833,0,0,2,1833,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.0.6,2376,0,0,2,2376,100.0%
RZ616 Wi-Fi 6E 160MHz - 23.32.2.560,9,0,0,1,9,100.0%
RZ616 Wi-Fi 6E 160MHz - 3.3.0.908,1718,0,0,1,1718,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.4.0.1088,1096,0,0,2,1096,100.0%
802.11n Wireless PCI Express Card LAN Adapter - 5.0.57.1,1080,0,0,1,1080,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.1030,177,0,0,1,177,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.824,10,0,0,1,10,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.897,2160,0,0,2,2160,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.908,153,0,0,2,153,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1255,26,0,0,1,26,100.0%
rtw89_8852be,5450,0,0,5,5450,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.1.1,25,0,0,1,25,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.0.6,3818,0,3,5,3821,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.40.2.575,6906,0,0,15,6906,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.34.2.571,9,0,0,1,9,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.33.2.563,1113,0,0,2,1113,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.32.2.560,760,0,0,1,760,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 22.30.1.1339,0,0,0,1,0,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.3.0.426,30,0,0,1,30,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.1.1,3281,0,0,3,3281,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.0.3,8304,0,2,9,8306,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.1,2414,0,0,2,2414,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.2.1,1029,0,0,6,1029,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.70.0.6,71,0,0,2,71,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.60.2.1,1080,0,0,1,1080,100.0%
Intel Corporation Wi-Fi 5(802.11ac) Wireless-AC 9x6x [Thunder Peak] [8086:2526] (rev 29) - iwlwifi,894,0,0,1,894,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.140.0.3,1077,0,0,1,1077,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1303,8,0,0,1,8,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1297,1097,0,0,2,1097,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.180.0.4,4962,0,0,6,4962,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1327,1080,0,0,1,1080,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1317,271,0,0,9,271,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.90.0.2,8343,0,0,10,8343,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.0.6,1079,0,0,1,1079,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.1.2,4590,0,0,11,4590,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.0.9,1241,0,0,2,1241,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.70.0.6,5445,0,0,4,5445,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.10.0.8,2426,0,0,4,2426,100.0%
N/A,886,0,0,1,886,100.0%
N/A,784,0,0,1,784,100.0%
N/A,851,0,0,1,851,100.0%
Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.3,1683,0,0,1,1683,100.0%
Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC - 2024.0.10.132,0,0,0,1,0,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.14.3,3240,0,0,3,3240,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.40.1,2160,0,0,2,2160,100.0%
Dell Wireless 1550 802.11ac - 6.30.223.259,2,0,0,1,2,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.152.0,6342,0,0,10,6342,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.0,2155,0,0,2,2155,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.144.0,1080,0,0,1,1080,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.143.0,2892,0,0,10,2892,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.50.1.1,46,0,0,1,46,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.30.0.11,9619,0,4,20,9623,100.0%
Killer(R) Wi-Fi 6E AX1675x 160MHz Wireless Network Adapter (210NGW) - 22.70.0.6,1331,0,0,1,1331,100.0%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 22.250.0.4,1172,0,0,2,1172,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.20.1.1,3608,0,0,5,3608,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.40.1.1,1762,0,0,2,1762,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.70.4.1,1080,0,0,1,1080,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.1.1,1151,0,0,2,1151,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.0.4,3346,0,0,4,3346,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.110.0.5,2233,0,0,3,2233,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.30.0.6,8937,0,0,12,8937,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.20.0.4,1106,0,0,2,1106,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.1.3,1117,0,3,2,1120,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.1.3,284,0,2,2,286,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.40.0.7,341,0,0,1,341,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.100.0.4,5457,0,0,5,5457,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.4.1,1649,0,0,1,1649,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.90.0.2,5006,0,0,3,5006,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.110.1.1,62,0,0,1,62,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.0.3,1080,0,0,1,1080,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.1.1,1280,0,0,1,1280,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.3.1,15,0,0,1,15,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.4,92,0,0,1,92,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.100.0.3,935,0,0,1,935,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.200.2.1,5446,0,0,7,5446,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.170.0.3,3137,0,0,3,3137,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.1.1,29,0,0,1,29,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.0.3,1,0,0,1,1,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.140.0.3,5510,0,0,5,5510,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.80.0.7,1152,0,0,1,1152,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.60.0.10,0,0,0,1,0,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.30.0.11,4781,0,0,5,4781,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.80.0.9,68,0,0,1,68,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.0.4,81,0,0,1,81,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.110.1.1,1079,0,0,1,1079,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.0.4,25969,0,2,32,25971,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.10.1,1079,0,0,1,1079,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.230.0.8,1075,0,0,1,1075,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.220.0.4,2914,0,0,5,2914,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.1.2,3091,0,0,5,3091,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.0.4,3864,0,0,4,3864,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.110.0.5,1401,0,0,2,1401,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.100.0.4,1187,0,0,2,1187,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.10.0.8,6864,0,0,8,6864,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.120.0.3,1076,0,0,1,1076,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.130.0.5,1080,0,0,1,1080,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.80.0.7,1964,0,0,2,1964,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.1.3,2444,0,0,2,2444,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.60.1.2,5,0,0,1,5,100.0%
Intel(R) Wireless-AC 9260 - 20.70.0.100,773,0,0,2,773,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.90.0.2,1048,0,0,1,1048,100.0%
Intel(R) Wireless-AC 9260 160MHz - 20.120.0.100,1080,0,0,1,1080,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.110.1.1,2885,0,0,3,2885,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.0.4,750,0,0,1,750,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.240.0.6,5162,0,1,7,5163,100.0%
Intel(R) Centrino(R) Ultimate-N 6300 AGN - 15.18.0.1,1080,0,0,1,1080,100.0%
23.80.0.7,4822,0,0,6,4822,100.0%
23.70.0.6,1779,0,0,2,1779,100.0%
23.40.1.1,950,0,0,1,950,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.30.1,3001,0,0,3,3001,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.21.1,11880,0,0,11,11880,100.0%
Intel(R) Dual Band Wireless-AC 3165 - 22.130.0.5,1915,0,0,2,1915,100.0%
Intel(R) Dual Band Wireless-AC 3160 - 18.33.17.1,2152,0,0,2,2152,100.0%
22.250.1.2,34,0,0,1,34,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,748,0,0,1,748,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.2.3,2240,0,0,2,2240,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.0.10,1752,0,0,3,1752,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.1.1,11,0,0,1,11,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.240.0.6,2160,0,0,2,2160,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.40.0.7,2007,0,0,2,2007,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.20.1.1,1080,0,0,1,1080,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.120.0.9,806,0,0,1,806,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.70.0.6,1080,0,0,1,1080,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.50.1.1,6240,0,0,5,6240,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.170.2.1,375,0,0,1,375,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.60.0.5,1080,0,0,1,1080,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.160.0.4,1080,0,0,1,1080,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.10.0.7,3089,0,0,4,3089,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.80.2.1,1649,0,0,2,1649,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.1.1,7686,0,0,8,7686,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.3.2,1080,0,0,1,1080,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.0.5,2504,0,0,5,2504,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.30.3.2,2418,0,0,1,2418,100.0%
Intel(R) Wireless-AC 9462 - 23.60.1.2,1075,0,0,1,1075,100.0%
Intel(R) Wireless-AC 9560 - 20.30.4.1,1491,0,0,2,1491,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.100.0.4,2159,0,0,2,2159,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.0.0.5,3235,0,0,3,3235,100.0%
21.110.1.1,997,0,0,1,997,100.0%
22.170.0.3,1021,0,0,1,1021,100.0%
"Wi-Fi  (0x14E4, 0x4387) - 16.0 (1657)",1181,0,0,2,1181,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.1,3,0,0,1,3,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.0,3240,0,0,3,3240,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.353.0,1422,0,0,1,1422,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.227.0,161,0,0,1,161,100.0%
Realtek RTL8188EU Wireless LAN 802.11n USB 2.0 Network Adapter - 1030.44.1014.2024,1078,0,0,1,1078,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.128.0,1080,0,0,1,1080,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.135.0,2824,0,0,4,2824,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.0.4,28678,1,6,27,28685,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.0.4,20175,1,19,24,20195,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.15.3,16225,1,1,15,16227,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1118,16143,1,0,14,16144,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.4,12991,1,0,12,12992,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.30.1,42438,4,185,51,42627,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.40.0.4,29572,3,8,29,29583,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.50.0.6,17773,2,1,17,17776,100.0%
N/A,7458,1,1,14,7460,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.80.0.7,32538,5,0,36,32543,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.100.1.1,5150,1,0,5,5151,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.50.0.7,25418,5,1,27,25424,100.0%
Qualcomm FastConnect 6900 Wi-Fi 6E Dual Band Simultaneous (DBS) WDI Network Adapter - 1.0.0.1694,4784,1,0,6,4785,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.0.6,31746,7,2,22,31755,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,21715,5,22,35,21742,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.5,4319,1,0,4,4320,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.0.7,25655,7,29,37,25691,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.30.0.6,44107,13,16,51,44136,100.0%
Marvell AVASTAR Wireless-AC Network Controller - 15.68.17022.122,6583,2,2,9,6587,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.110.1.1,41700,14,386,49,42100,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 17.15.0.5,8706,3,5,10,8714,100.0%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.60.1.2,5541,2,0,8,5543,100.0%
ath10k_pci,36924,15,3,45,36942,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.3.3,24747,11,9,30,24767,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.10.0.8,2159,1,0,2,2160,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 3.0.1.1314,4024,2,0,5,4026,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.10.0.7,21516,12,40,34,21568,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.32.1,13313,8,99,12,13420,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.0.3,8355,5,9,9,8369,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.0.6,7850,5,0,8,7855,99.9%
16.0 (1657),45901,30,413,279,46344,99.9%
Intel(R) Wireless-AC 9260 160MHz - 21.50.1.1,3049,2,0,4,3051,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.0.4,56488,38,14,121,56540,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 22.130.0.5,13282,9,13,14,13304,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.50.0.6,8753,6,4,16,8763,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.4,62395,45,3,69,62443,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.0.4,5373,4,17,5,5394,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.60.1.2,297356,223,57,285,297636,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.1.2,60240,46,14,58,60300,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.220.0.4,6461,5,2,6,6468,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.50.0.6,21789,17,7,23,21813,99.9%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.17.1,7603,6,18,7,7627,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.0.4,1146,1,0,1,1147,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.21.2,14650,13,1,14,14664,99.9%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.60.1.2,16798,15,28,17,16841,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.90.2.1,6343,6,1,8,6350,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.190.0.4,15595,15,3,16,15613,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.20.1.1,151052,149,616,175,151817,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.90.0.5,38034,38,13,36,38085,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.190.0.4,5791,6,0,5,5797,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.40.1,7802,9,20,8,7831,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.100,16297,20,15,19,16332,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.1.1,5645,7,0,6,5652,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.120.0.3,1597,2,0,2,1599,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.2.1,23631,31,61,48,23723,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.250.1.2,9678,13,4,9,9695,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.0.3,10476,15,10,13,10501,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.10.1,3455,5,5,8,3465,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.170.0.3,19609,30,11,19,19650,99.8%
Intel(R) Wireless-AC 9260 160MHz - 22.30.0.11,6374,10,5,6,6389,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.27.1,8891,14,11,9,8916,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.130.0.5,22381,37,112,49,22530,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.20.0.6,10534,18,4,10,10556,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.10.2.2,1146,2,3,1,1151,99.8%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.90.0.2,2231,4,9,5,2244,99.8%
Intel(R) Wireless-AC 9462 - 22.70.0.6,1073,2,2,1,1077,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.40.0.7,26600,55,30,41,26685,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.90.0.5,4232,9,6,4,4247,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.25.2,3478,9,14,5,3501,99.7%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.11.3,2294,6,2,2,2302,99.7%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.120.0.9,1522,4,0,3,1526,99.7%
