Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Wi-Fi 6 AX200 160MHz - 21.60.2.1,1040,0,0,1,1040,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.60.0.5,6797,0,64,11,6861,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.50.1.1,804,0,0,1,804,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.30.4.1,1320,0,0,1,1320,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.20.1.1,1040,0,0,1,1040,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.120.0.9,1452,0,0,1,1452,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.30.0.11,3695,0,0,4,3695,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.0.1.1,1177,0,0,1,1177,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 21.50.1.1,1,0,0,1,1,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.3.0.426,4,0,0,1,4,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1327,1534,0,0,5,1534,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1303,12,0,0,2,12,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1297,123,0,0,5,123,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1255,651,0,0,3,651,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1216,3,0,0,1,3,100.0%
Marvell AVASTAR Wireless-AC Network Controller - 15.68.17018.116,10,0,0,1,10,100.0%
rtw89_8852be,5408,0,0,6,5408,100.0%
N/A,76,0,0,1,76,100.0%
N/A,290,0,0,1,290,100.0%
N/A,3163,0,0,6,3163,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.40.0.7,12247,0,0,13,12247,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.30.0.11,1320,0,0,1,1320,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.10.1,5454,0,0,5,5454,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.1.2,5402,0,0,8,5402,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.220.0.4,1315,0,0,1,1315,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.0.6,2670,0,0,2,2670,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.170.0.3,8089,0,0,11,8089,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.160.0.4,2666,0,0,2,2666,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.150.1.1,22949,0,4,19,22953,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.130.0.5,1320,0,0,1,1320,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.2.1,93,0,0,8,93,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.70.0.6,16,0,0,1,16,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.60.2.1,1300,0,11,1,1311,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.2.1,57,0,0,1,57,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.80.0.7,5347,0,0,9,5347,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.0.10,9211,0,2,16,9213,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.0.4,10430,0,0,17,10430,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.30.0.6,3244,0,1,10,3245,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.20.1.1,2369,0,0,3,2369,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.70.0.6,6631,0,0,6,6631,100.0%
N/A,1156,0,0,2,1156,100.0%
Killer(R) Wi-Fi 6E AX1675x 160MHz Wireless Network Adapter (210NGW) - 22.70.0.6,553,0,0,1,553,100.0%
Killer(R) Wi-Fi 6E AX1675i 160MHz Wireless Network Adapter (211NGW) - 23.60.1.2,560,0,0,1,560,100.0%
Killer(R) Wi-Fi 6 AX1650x 160MHz Wireless Network Adapter (200NGW) - 23.60.1.2,13,0,0,1,13,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.80.1.3,1,0,0,1,1,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.80.0.7,3799,0,0,5,3799,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.70.4.1,1320,0,0,1,1320,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.30.0.6,15612,0,1,27,15613,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.20.1.1,5007,0,5,6,5012,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.2.1,92,0,0,1,92,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.1.1,5846,0,0,7,5846,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.140.0.3,1320,0,0,2,1320,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.20.0.4,1369,0,0,2,1369,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.10.0.8,3959,0,0,3,3959,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.70.0.6,4801,0,0,4,4801,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.50.0.7,35149,0,0,30,35149,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.10.1,1320,0,0,1,1320,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.240.0.6,10176,0,0,9,10176,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.230.0.8,1595,0,0,2,1595,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.220.0.4,3953,0,0,6,3953,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.1.1,5366,0,0,5,5366,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.0.6,119,0,0,1,119,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.50.1.1,13,0,0,1,13,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.0.4,36284,0,0,38,36284,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.0.6,2906,0,0,3,2906,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.0.3,1,0,0,1,1,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.140.0.3,5273,0,0,4,5273,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.130.0.5,2635,0,0,2,2635,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.120.0.3,3385,0,0,6,3385,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.10.0.7,3933,0,0,4,3933,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.80.2.1,1703,0,0,2,1703,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.70.0.6,58,0,0,1,58,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.40.1.4,1314,0,0,1,1314,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.30.3.2,177,0,0,1,177,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.120.0.9,2014,0,0,2,2014,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.3.2,1320,0,0,1,1320,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.2.1,488,0,0,1,488,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.1.1,9819,0,0,9,9819,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.2.3,1322,0,0,2,1322,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.0.4,6119,0,2,5,6121,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.100.0.4,1346,0,0,2,1346,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.10.0.8,4278,0,0,5,4278,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.0.9,1548,0,0,2,1548,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.1.2,0,0,0,1,0,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.110.0.3,1316,0,0,1,1316,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.100.0.4,1318,0,0,1,1318,100.0%
Intel(R) Wireless-AC 9560 - 20.30.4.1,1015,0,0,1,1015,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.80.0.7,4920,0,0,3,4920,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.20.1.1,1315,0,0,1,1315,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.250.10.1,8,0,0,1,8,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.240.0.6,2639,0,0,2,2639,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.180.0.4,2743,0,0,3,2743,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.160.0.4,1318,0,0,1,1318,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.140.0.3,2,0,0,1,2,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.60.0.5,1317,0,0,1,1317,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.50.1.1,2817,0,0,3,2817,100.0%
Intel(R) Wireless-AC 9260 160MHz - 20.120.0.100,1320,0,0,1,1320,100.0%
Intel(R) Wireless-AC 9260 - 20.70.0.100,1214,0,0,2,1214,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.60.1.2,1316,0,0,1,1316,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.0.2,2381,0,0,3,2381,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.80.0.7,1387,0,21,1,1408,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.70.4.1,60,0,0,1,60,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.40.0.4,294,0,0,1,294,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.20.1.1,13,0,0,1,13,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.70.0.6,1584,0,0,1,1584,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.0.4,6,0,0,1,6,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.230.0.8,1320,0,0,1,1320,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.170.2.1,1320,0,0,1,1320,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.170.0.3,108,0,0,2,108,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.130.0.5,3,0,0,1,3,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.100.0.3,1316,0,0,1,1316,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.0.2,3578,0,0,4,3578,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.1.3,4,0,0,2,4,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.240.0.6,6942,0,0,7,6942,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.0.4,31,0,0,1,31,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.180.0.4,2016,0,0,3,2016,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.4,1069,0,0,1,1069,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.3.1,435,0,0,1,435,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.110.1.1,794,0,0,3,794,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.1.3,331,0,0,2,331,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.0.10,2879,0,1,4,2880,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.10.0.8,9475,0,0,10,9475,100.0%
19.51.21.1,1127,0,0,1,1127,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.145.600,136,0,0,1,136,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.144.0,29,0,0,2,29,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.143.0,13182,0,0,20,13182,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.123.322,2317,0,0,1,2317,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.1,131,0,0,1,131,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.353.0,58,0,0,1,58,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.228.7,172,0,0,1,172,100.0%
Realtek RTL8822BE 802.11ac PCIe Adapter - 2024.0.10.209,3753,0,2,1,3755,100.0%
Realtek RTL8723BE 802.11 bgn Wi-Fi Adapter - 2024.0.4.208,1320,0,0,1,1320,100.0%
Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.3,518,0,0,1,518,100.0%
Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC - 2024.0.10.132,3,0,0,1,3,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.14.3,2640,0,0,2,2640,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.40.1,5278,0,0,4,5278,100.0%
Intel(R) Dual Band Wireless-AC 3165 - 22.130.0.5,2344,0,0,2,2344,100.0%
Intel(R) Dual Band Wireless-AC 3160 - 18.33.17.1,2636,0,0,2,2636,100.0%
Intel(R) Centrino(R) Ultimate-N 6300 AGN - 15.18.0.1,1320,0,0,1,1320,100.0%
23.80.0.7,3872,0,0,5,3872,100.0%
23.60.1.2,33,0,0,1,33,100.0%
23.40.1.1,2311,0,0,3,2311,100.0%
22.170.0.3,1254,0,0,1,1254,100.0%
21.110.1.1,1234,0,0,1,1234,100.0%
20.70.30.1,418,0,0,2,418,100.0%
19.51.24.3,1142,0,0,1,1142,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,26030,1,16,33,26047,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.10.2.2,68456,3,7,52,68466,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.0.6,31499,2,0,25,31501,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1118,29824,2,0,27,29826,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.40.1.1,34967,3,11,32,34981,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.10.0.7,32592,3,10,50,32605,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.0.10,10122,1,20,18,10143,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.2.1,38637,4,27,34,38668,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.30.1,26812,3,1,27,26816,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.17.1,7954,1,11,6,7966,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.1.2,7904,1,0,16,7905,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.4,15253,2,1,12,15256,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.0.6,6667,1,2,6,6670,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.15.3,13041,2,0,11,13043,100.0%
Marvell AVASTAR Wireless-AC Network Controller - 15.68.17022.122,5718,1,0,11,5719,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.230.0.8,10216,2,2,9,10220,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.200.2.1,14669,3,1,14,14673,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.0.4,27627,6,0,28,27633,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.60.1.2,12262,3,4,16,12269,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.0.4,14825,4,49,41,14878,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.0.4,35000,10,4,39,35014,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.190.0.4,10192,3,1,14,10196,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.0.3,19207,6,5,17,19218,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.50.0.6,6193,2,0,6,6195,100.0%
ath10k_pci,42261,14,0,47,42275,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.30.0.11,2924,1,0,3,2925,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.33.2.563,2919,1,0,9,2920,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 21.120.0.9,2726,1,0,2,2727,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.12.5,2639,1,0,2,2640,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.90.3.2,2635,1,4,2,2640,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.40.0.7,2606,1,0,2,2607,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.30.1,50675,21,17,53,50713,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.4,72643,35,0,69,72678,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.240.0.6,20381,10,43,26,20434,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.0.4,12032,6,0,9,12038,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.40.0.7,1931,1,0,2,1932,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.1,5760,3,0,6,5763,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.100.0.3,5726,3,24,5,5753,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.10.0.5,3619,2,0,7,3621,99.9%
23.70.0.6,3573,2,2,3,3577,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.5,8661,5,7,7,8673,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.120.0.3,1603,1,0,3,1604,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.50.1.1,7989,5,0,6,7994,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.0.0.5,6274,4,0,5,6278,99.9%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.60.1.2,7777,5,3,12,7785,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.135.0,2982,2,1,6,2985,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.180.0.4,5907,4,0,6,5911,99.9%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1317,2877,2,6,4,2885,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.30.0.11,7115,5,0,6,7120,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.50.0.6,26619,20,20,25,26659,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.2.3,2644,2,2,3,2648,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.60.0.6,1319,1,0,2,1320,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.130.0.5,39341,31,876,44,40248,99.9%
Intel(R) Wireless-AC 9462 - 22.250.1.2,1270,1,14,1,1285,99.9%
Qualcomm FastConnect 6900 Wi-Fi 6E Dual Band Simultaneous (DBS) WDI Network Adapter - 1.0.0.1633,1251,1,0,1,1252,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.20.1.1,176850,144,90,179,177084,99.9%
Intel(R) Wireless-AC 9260 160MHz - 23.50.0.6,4834,4,1,3,4839,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.90.0.5,40547,34,8,35,40589,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.190.0.4,6682,6,0,6,6688,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 22.130.0.5,19533,18,61,16,19612,99.9%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 3.0.1.1314,4259,4,5,5,4268,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.100,26554,25,9,26,26588,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.2.1,93418,90,112,139,93620,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.0.4,3113,3,1,5,3117,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.60.1.2,371085,363,92,307,371540,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,2980,3,3,7,2986,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.20.0.6,11552,12,5,9,11569,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.128.0,1912,2,0,2,1914,99.9%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 22.250.0.4,2848,3,0,2,2851,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.30.1,2622,3,1,3,2626,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.30.0.11,13775,16,1,27,13792,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.12.5,1707,2,0,2,1709,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.1.1,13329,16,6,11,13351,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.90.2.1,4897,6,36,6,4939,99.9%
