Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Marvell AVASTAR Wireless-AC Network Controller - 15.68.17022.122,1667,0,0,7,1667,100.0%
N/A,0,0,0,1,0,100.0%
N/A,1448,0,0,2,1448,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.160.0.4,971,0,0,1,971,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.150.1.1,16314,0,0,17,16314,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.130.0.5,1920,0,0,2,1920,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.110.1.1,1710,0,0,2,1710,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.100.0.3,4323,0,9,6,4332,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.10.0.7,738,0,0,1,738,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.60.2.1,768,0,0,1,768,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.60.0.5,3839,0,1,4,3840,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.50.1.1,959,0,0,1,959,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.40.2.2,62,0,0,1,62,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.20.1.1,760,0,0,1,760,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.120.0.9,1670,0,0,1,1670,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.30.0.11,1646,0,0,3,1646,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.0.4,9367,0,1,14,9368,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.20.1.1,1719,0,0,3,1719,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.70.0.6,4234,0,0,5,4234,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.40.0.7,5403,0,0,7,5403,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.30.0.11,3414,0,0,3,3414,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.10.1,3840,0,0,4,3840,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.1.2,3895,0,0,5,3895,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.0.4,7734,0,0,8,7734,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.220.0.4,2071,0,0,1,2071,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.2.1,27264,0,194,29,27458,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.0.6,1942,0,0,2,1942,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.170.0.3,4032,0,0,6,4032,100.0%
N/A,2057,0,0,3,2057,100.0%
N/A,7785,0,0,12,7785,100.0%
N/A,772,0,0,1,772,100.0%
Killer(R) Wi-Fi 6E AX1675x 160MHz Wireless Network Adapter (210NGW) - 22.70.0.6,1310,0,0,1,1310,100.0%
Killer(R) Wi-Fi 6 AX1650x 160MHz Wireless Network Adapter (200NGW) - 23.60.1.2,2,0,0,1,2,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.80.0.7,1550,0,3,6,1553,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.70.4.1,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.30.0.6,5968,0,0,9,5968,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.20.1.1,2880,0,0,3,2880,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.20.0.4,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.10.0.8,1920,0,0,2,1920,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.1,2833,0,13,4,2846,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.90.2.1,4572,0,0,7,4572,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.2.1,1115,0,0,4,1115,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.0.4,1024,0,0,1,1024,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.60.2.1,959,0,0,1,959,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.2.1,94,0,0,1,94,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.80.0.7,2194,0,0,3,2194,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.0.10,3640,0,0,7,3640,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.0.6,3958,0,0,4,3958,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.4,10623,0,0,12,10623,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.140.0.3,960,0,0,2,960,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.70.0.6,2878,0,0,3,2878,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.40.0.7,989,0,0,2,989,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.30.0.11,2121,0,0,2,2121,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.10.1,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.230.0.8,1912,0,0,2,1912,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.220.0.4,1215,0,0,3,1215,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.170.0.3,1842,0,0,3,1842,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.1.1,4126,0,0,5,4126,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.140.0.3,2700,0,0,3,2700,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.130.0.5,1243,0,0,2,1243,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.120.0.3,1223,0,0,3,1223,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.10.0.7,1945,0,9,3,1954,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.80.2.1,2191,0,0,4,2191,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.50.1.1,5483,0,0,7,5483,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.40.1.4,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.30.3.2,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.120.0.9,1468,0,0,2,1468,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.3.2,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.2.1,58,0,0,1,58,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.1.1,6559,0,0,7,6559,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.0.5,1800,0,0,4,1800,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.0.0.5,3834,0,3,4,3837,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.110.0.3,956,0,0,1,956,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.100.0.4,960,0,0,1,960,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.0.4,3080,0,0,4,3080,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.100.0.4,1938,0,1,3,1939,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.10.0.8,1987,0,0,4,1987,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.70.0.6,5843,0,0,9,5843,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.1.2,5981,0,0,12,5981,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.0.4,24626,0,39,26,24665,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.0.4,13,0,0,1,13,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.230.0.8,960,0,0,1,960,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.170.2.1,959,0,0,1,959,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.100.0.3,961,0,0,1,961,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.0.2,1918,0,0,2,1918,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.1.3,3,0,0,1,3,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.0.6,968,0,1,2,969,100.0%
Intel(R) Wireless-AC 9560 - 20.30.4.1,1452,0,0,2,1452,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.80.0.7,2918,0,0,3,2918,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.60.1.2,99,0,0,1,99,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.20.1.1,136,0,0,2,136,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.40.0.7,1651,0,0,2,1651,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.240.0.6,1913,0,0,2,1913,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.180.0.4,1984,0,0,2,1984,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.180.0.4,39,0,0,1,39,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.4,155,0,0,1,155,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.3,10130,0,4,15,10134,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.3.1,123,0,0,1,123,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.110.1.1,1901,0,0,2,1901,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.80.0.7,3377,0,0,2,3377,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.40.0.4,383,0,0,1,383,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.70.0.6,1152,0,0,1,1152,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.10.1,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.160.0.4,960,0,0,1,960,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.140.0.3,40,0,0,1,40,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.120.0.3,957,0,0,1,957,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.60.0.5,957,0,0,1,957,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.110.1.1,3949,0,0,6,3949,100.0%
Intel(R) Wireless-AC 9260 160MHz - 20.120.0.100,956,0,0,1,956,100.0%
Intel(R) Wireless-AC 9260 - 20.70.0.100,704,0,0,1,704,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.60.1.2,3524,0,0,3,3524,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.40.2.1,960,0,0,1,960,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.30.0.6,1,0,0,1,1,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,4692,0,0,5,4692,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.0.6,15012,0,0,17,15012,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.50.0.6,4663,0,0,8,4663,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.1.1,616,0,0,3,616,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.10.0.8,5083,0,0,9,5083,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.0.4,785,0,0,1,785,100.0%
19.51.24.3,795,0,0,1,795,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.141.0,61,0,0,1,61,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.0,1998,0,0,3,1998,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.228.7,1664,0,0,1,1664,100.0%
Realtek RTL8723BE 802.11 bgn Wi-Fi Adapter - 2024.0.4.208,960,0,0,1,960,100.0%
Realtek 8821CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.3,11,0,0,1,11,100.0%
Edimax AC1750 Wi-Fi USB Adapter - 1030.44.1014.2024,960,0,0,1,960,100.0%
N/A,2,0,0,1,2,100.0%
Qualcomm QCA9377 802.11ac Wireless Adapter - 12.0.0.953,909,0,0,1,909,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.926,3897,0,0,3,3897,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1272,5488,0,0,7,5488,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1118,18434,0,0,20,18434,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1016,2110,0,0,2,2110,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.16.2,695,0,0,1,695,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.15.1,2011,0,0,2,2011,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.14.3,1920,0,0,2,1920,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.45.1,959,0,0,1,959,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.40.1,2878,0,0,3,2878,100.0%
Intel(R) Dual Band Wireless-AC 3160 - 18.33.17.1,1913,0,5,2,1918,100.0%
Intel(R) Centrino(R) Ultimate-N 6300 AGN - 15.18.0.1,960,0,0,1,960,100.0%
23.80.0.7,3536,0,0,4,3536,100.0%
23.70.0.6,3403,0,0,6,3403,100.0%
23.40.1.1,1670,0,0,2,1670,100.0%
22.170.0.3,923,0,0,1,923,100.0%
21.110.1.1,895,0,0,1,895,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.230.0.8,27975,1,150,36,28126,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.40.1.1,24456,1,0,31,24457,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.10.0.7,19584,1,3,33,19588,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.130.0.5,12256,1,0,14,12257,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,21761,2,0,27,21763,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.0.3,10622,1,35,14,10658,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.0.4,20240,2,0,28,20242,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.40.0.7,59613,7,4,75,59624,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.130.0.5,16350,2,0,29,16352,100.0%
ath10k_pci,30824,4,0,47,30828,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.240.0.6,7637,1,3,11,7641,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.50.0.7,25749,4,0,31,25753,100.0%
rtw89_8852be,4844,1,0,5,4845,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.190.0.4,4561,1,1,8,4563,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.240.0.6,4354,1,0,5,4355,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.230.0.8,3864,1,1,7,3866,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.200.2.1,10517,3,0,12,10520,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.10.2.2,50310,17,51,53,50378,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.10.1,34943,13,256,50,35212,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.32.1,13160,5,0,13,13165,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.17.1,7771,3,17,9,7791,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.30.1,2583,1,0,3,2584,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.30.1,30919,12,0,41,30931,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.0.4,5112,2,0,9,5114,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.0.9,2293,1,0,3,2294,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.0.6,6701,3,0,7,6704,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.250.1.2,6711,4,4,7,6719,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.25.2,12339,8,2,17,12349,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.20.1.1,126440,90,101,179,126631,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.0.3,5427,4,2,7,5433,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.240.0.6,14057,11,15,17,14083,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.1.1,44378,37,62,58,44477,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.60.1.2,269558,225,61,296,269844,99.9%
16.0 (1657),26290,22,31,230,26343,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.0.4,38127,32,144,113,38303,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.32.1,23045,20,9,28,23074,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.90.0.5,31613,28,13,36,31654,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.180.0.4,3252,3,0,4,3255,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.1.1,6452,6,20,8,6478,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.25.2,5384,5,5,7,5394,99.9%
Intel(R) Wireless-AC 9462 - 22.250.1.2,1036,1,0,1,1037,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.30.0.6,3976,4,50,5,4030,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.40.1,6934,7,2,7,6943,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.0.4,18804,19,0,19,18823,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.0.7,21457,22,83,38,21562,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.2.3,1926,2,0,3,1928,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.90.3.2,959,1,0,2,960,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.12.5,958,1,1,1,960,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.220.0.4,4791,5,0,5,4796,99.9%
Intel(R) Wireless-AC 9462 - 21.90.3.2,956,1,0,1,957,99.9%
Intel(R) Wireless-AC 9260 160MHz - 23.50.0.6,1884,2,0,2,1886,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.10.1,37658,43,5,58,37706,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.100,17506,20,10,23,17536,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.3.3,12406,15,28,14,12449,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.4,50986,62,1,63,51049,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.30.0.11,3902,5,1,5,3908,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.37.2,2876,4,0,3,2880,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.23.1,11113,16,9,13,11138,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.1.1,9546,14,2,11,9562,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.170.0.3,16972,26,5,19,17003,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.12.5,1915,3,0,2,1918,99.8%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.30.1,9518,15,3,10,9536,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.30.0.6,40445,68,109,49,40622,99.8%
Intel(R) Dual Band Wireless-AC 3165 - 22.130.0.5,1665,3,3,2,1671,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.1.1,64135,122,206,131,64463,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 22.160.0.4,20864,41,257,22,21162,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.0.2,952,2,0,3,954,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 22.110.0.2,54999,127,6,64,55132,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.90.0.5,3845,9,3,4,3857,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.20.0.6,8385,20,13,9,8418,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.190.0.4,10495,25,0,15,10520,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.1.2,75979,182,173,85,76334,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.0.10,7821,21,1,15,7843,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.0.4,3613,10,1,15,3624,99.7%
N/A,2371861,6787,5578,3122,2384226,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 22.110.0.2,32359,93,23,37,32475,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.2.1,59212,177,748,98,60137,99.7%
Intel(R) Dual Band Wireless-AC 8260 - 20.10.0.6,951,3,6,1,960,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.1.2,4286,14,176,8,4476,99.7%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.2.1,2853,9,9,3,2871,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.4.2,61284,198,17,64,61499,99.7%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.60.1.2,5996,20,3,9,6019,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.110.1.1,34948,130,15,54,35093,99.6%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.11.3,2011,8,15,2,2034,99.6%
