Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Realtek 8811CU Wireless LAN 802.11ac USB NIC - 1030.44.1014.2024,750,0,0,1,750,100.0%
Realtek 8821CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.2,4226,0,13,1,4239,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.10.0.9,3925,0,57,1,3982,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.14.1,11157,0,0,2,11157,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 22.30.1.1339,3397,0,1,1,3398,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.0.6,10956,0,0,5,10956,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.3.0.426,11,0,0,2,11,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.160.0.4,7939,0,0,2,7939,100.0%
NETGEAR A8000 WiFi 6 & 6E Adapter - 1.0.0.108,1788,0,0,1,1788,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.30.0.11,14327,0,0,4,14327,100.0%
N/A,8524,0,0,2,8524,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.835,1,0,0,1,1,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.50.0.4,1240,0,0,2,1240,100.0%
Qualcomm QCA9377 802.11ac Wireless Adapter - 12.0.0.697,5029,0,0,1,5029,100.0%
Realtek RTL8188EU Wireless LAN 802.11n USB 2.0 Network Adapter - 1030.38.712.2019,4326,0,0,1,4326,100.0%
Realtek RTL8811AU Wireless LAN 802.11ac USB 2.0 Network Adapter - 1030.38.712.2019,10189,0,0,2,10189,100.0%
TP-Link Wireless MU-MIMO USB Adapter - 1030.38.712.2019,2596,0,0,1,2596,100.0%
NETGEAR WNA3100 N300 Wireless USB Adapter - 5.100.148.5,766,0,0,1,766,100.0%
N/A,0,0,0,1,0,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.16.4,5995,0,1,2,5996,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.0.1.1,4421,0,0,1,4421,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.26100.2454,0,0,0,14,0,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.22621.1,0,0,0,8,0,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.19041.1,0,0,0,12,0,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.0.1.5,18049,0,0,7,18049,100.0%
Qualcomm Atheros AR946x Wireless Network Adapter - 3.0.2.201,5024,0,0,1,5024,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.1030,758,0,0,2,758,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.33.2.563,21615,0,0,9,21615,100.0%
802.11n Wireless PCI Express Card LAN Adapter - 5.0.57.1,2593,0,0,1,2593,100.0%
802.11ac Wireless LAN Card - 5.1.22.0,1841,0,0,1,1841,100.0%
RZ616 Wi-Fi 6E 160MHz - 3.3.0.908,2691,0,0,1,2691,100.0%
RZ616 Wi-Fi 6E 160MHz - 23.32.2.560,1487,0,0,2,1487,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.0.1.1,2518,0,0,1,2518,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.50.0.5,712,0,0,1,712,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.8.3,1735,0,0,1,1735,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.5,22539,0,1,5,22540,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.933,4,0,0,1,4,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.4.0.1088,8194,0,1,5,8195,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.10.1.2,5025,0,1,1,5026,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.20.1.1,9211,0,0,2,9211,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.110.1.1,3013,0,1,11,3014,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.0.1.1,41,0,0,1,41,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.2.1,555,0,0,1,555,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.0.0.6,100,0,0,1,100,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.60.2.1,5033,0,0,1,5033,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.80.1.3,255,0,0,1,255,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.70.4.1,8592,0,0,2,8592,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.100.0.4,53,0,0,2,53,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.0.4,4637,0,0,2,4637,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.60.0.6,43,0,0,1,43,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.10.0.8,11293,0,0,4,11293,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.70.0.6,15087,0,3,3,15090,100.0%
Killer(R) Wi-Fi 6E AX1675x 160MHz Wireless Network Adapter (210NGW) - 22.70.0.6,4006,0,0,1,4006,100.0%
Killer(R) Wi-Fi 6 AX1650x 160MHz Wireless Network Adapter (200NGW) - 23.90.0.2,3909,0,0,2,3909,100.0%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 22.250.0.4,2365,0,0,1,2365,100.0%
Killer(R) Wi-Fi 6E AX1675x 160MHz Wireless Network Adapter (210NGW) - 23.60.1.2,795,0,0,1,795,100.0%
N/A,0,0,0,1,0,100.0%
N/A,0,0,0,1,0,100.0%
N/A,0,0,0,1,0,100.0%
N/A,4790,0,0,2,4790,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.1.1,862,0,0,1,862,100.0%
N/A,0,0,0,2,0,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.80.0.7,44993,0,13,31,45006,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz #2 - 23.80.0.7,818,0,0,1,818,100.0%
Intel Corporation Wi-Fi 5(802.11ac) Wireless-AC 9x6x [Thunder Peak] [8086:2526] (rev 29) - iwlwifi,2379,0,0,1,2379,100.0%
N/A,2012,0,0,1,2012,100.0%
Marvell AVASTAR Wireless-AC Network Controller - 15.68.17018.116,1418,0,0,1,1418,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1216,3932,0,0,1,3932,100.0%
"Wi-Fi  (0x14E4, 0x4388) - 16.0 (1657)",515,0,0,3,515,100.0%
"Wi-Fi  (0x14E4, 0x4378) - 16.0 (1657)",36,0,0,1,36,100.0%
N/A,0,0,0,1,0,100.0%
"Wi-Fi  (0x14E4, 0x870) - 16.0 (1657)",389,0,0,1,389,100.0%
"Wi-Fi  (0x14E4, 0x170) - 16.0 (1657)",0,0,0,1,0,100.0%
19.51.24.3,3916,0,1,1,3917,100.0%
N/A,0,0,0,1,0,100.0%
N/A,0,0,0,2,0,100.0%
21.120.0.9,499,0,0,1,499,100.0%
TP-LINK 802.11ac Network Adapter - 6.30.223.228,2848,0,1,1,2849,100.0%
N/A,0,0,0,1,0,100.0%
20.70.30.1,1173,0,0,3,1173,100.0%
22.170.0.3,4704,0,0,1,4704,100.0%
21.110.1.1,4612,0,0,1,4612,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.144.0,2,0,0,1,2,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.4,1544,0,3,1,1547,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.3.1,1342,0,0,1,1342,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.0.3,187,0,0,1,187,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.0.4,3322,0,0,2,3322,100.0%
N/A,10,0,0,10,10,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.30.0.6,1074,0,0,3,1074,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.160.0.4,5146,0,0,2,5146,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.180.0.4,10784,0,0,7,10784,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.130.0.5,334,0,0,1,334,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.10.0.8,1044,0,0,1,1044,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.240.0.6,9684,0,0,2,9684,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.100.0.3,2336,0,1,2,2337,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.20.1.1,5030,0,0,1,5030,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.0.3,496,0,0,2,496,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.190.0.4,2820,0,0,2,2820,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.3,61,0,0,1,61,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.230.0.8,5063,0,0,2,5063,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.0.0.5,20137,0,2,4,20139,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.120.0.9,6541,0,3,4,6544,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.45.1.1,76,0,0,1,76,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.2.1,2021,0,0,1,2021,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.3.2,56,0,0,1,56,100.0%
N/A,0,0,0,1,0,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.90.1.3,4303,0,0,1,4303,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz #2 - 23.90.1.3,1263,0,0,1,1263,100.0%
N/A,0,0,0,1,0,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.90.0.2,4758,0,0,1,4758,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.40.2.1,6523,0,0,1,6523,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.20.1.1,1764,0,0,1,1764,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.0.4,295,0,0,1,295,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.230.0.8,4933,0,103,1,5036,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.170.2.1,2052,0,0,1,2052,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.200.2.1,616,0,0,2,616,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.10.0.7,0,0,0,1,0,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.60.0.5,5037,0,0,1,5037,100.0%
Intel(R) Wireless-AC 9260 160MHz - 20.120.0.100,4998,0,0,1,4998,100.0%
Intel(R) Wireless-AC 9260 - 20.70.0.100,3597,0,0,2,3597,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.110.1.1,1194,0,0,1,1194,100.0%
Intel(R) Wireless-AC 9560 - 20.30.4.1,5482,0,0,2,5482,100.0%
Intel(R) Wireless-AC 9560 - 20.50.1.1,1,0,0,1,1,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.100.0.4,5259,0,0,3,5259,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.220.0.4,22970,1,0,9,22971,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1016,16126,1,0,7,16127,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.40.0.4,13469,1,3,6,13473,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.20.0.4,10177,1,0,3,10178,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.12.5,10066,1,6,3,10073,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.353.0,19764,2,0,7,19766,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 22.80.1.1,9783,1,0,2,9784,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.40.0.7,8428,1,1,4,8430,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.90.0.2,24656,3,2,12,24661,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.70.0.6,7686,1,1,4,7688,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.70.3.1,7450,1,0,2,7451,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.0,7285,1,0,4,7286,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.1.1,28442,4,44,8,28490,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.200.2.1,63729,9,6,20,63744,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.50.1.1,25720,4,1,11,25725,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.722,12547,2,249,6,12798,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.1.2,12622,2,0,2,12624,100.0%
Marvell AVASTAR Wireless-AC Network Controller - 15.68.17022.122,31212,5,1,23,31218,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.5,28375,5,2,9,28382,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.90.3.2,5436,1,8,2,5445,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.21.1,81475,15,18,18,81508,100.0%
Realtek 8812BU Wireless LAN 802.11ac USB NIC - 1030.38.712.2019,5369,1,0,1,5370,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.40.0.7,15702,3,6,9,15711,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1272,51006,10,2,21,51018,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.120.0.3,10122,2,2,3,10126,100.0%
Intel(R) Dual Band Wireless-AC 3160 - 18.33.17.1,10046,2,3,2,10051,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.90.1.3,4900,1,0,2,4901,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.50.0.7,132433,29,12,30,132474,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.110.1.1,8835,2,2,4,8839,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.1.1,4396,1,2,6,4399,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.128.0,8668,2,1,6,8671,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.30.4.1,4228,1,0,1,4229,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.10.0.7,3822,1,0,2,3823,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.5.2,15262,4,0,3,15266,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.1.1,41308,11,77,21,41396,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1255,3514,1,10,4,3525,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.30.0.11,13293,4,5,8,13302,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.2.1,27876,9,8,22,27893,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.40.2.2,3016,1,2,16,3019,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.220.0.4,5829,2,1,2,5832,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.100.1.1,14539,5,3,3,14547,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.21.2,8503,3,0,5,8506,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.143.0,47794,18,3,43,47815,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.110.0.3,5228,2,0,3,5230,100.0%
ath10k_pci,171787,66,2,45,171855,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 21.120.0.9,10382,4,11,2,10397,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.50.0.6,71419,28,11,15,71458,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.2.2,5062,2,1,3,5065,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.40.1,9888,4,0,2,9892,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.0.4,16569,7,5,14,16581,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.110.1.1,11694,5,5,5,11704,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.10.0.7,20152,9,6,9,20167,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.50.1.1,2213,1,2,2,2216,100.0%
Qualcomm FastConnect 6900 Wi-Fi 6E Dual Band Simultaneous (DBS) WDI Network Adapter - 1.0.0.1694,17497,8,1,8,17506,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.100.0.3,4345,2,0,1,4347,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.190.0.4,23591,11,17,5,23619,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.120.0.3,4274,2,1,3,4277,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.100.0.4,13630,7,5,10,13642,99.9%
Intel(R) Wireless-AC 9260 160MHz - 23.80.0.7,17463,9,7,8,17479,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.240.0.6,43535,23,38,14,43596,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.70.0.6,9174,5,4,4,9183,99.9%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.14.3,9046,5,1,3,9052,99.9%
Intel(R) Wireless-AC 9260 160MHz - 21.20.1.1,1756,1,0,3,1757,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.50.1.6,3439,2,9,1,3450,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.30.1,11861,7,1,3,11869,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.19.1,5054,3,2,2,5059,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.10.0.8,38071,23,5,17,38099,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.230.0.8,27758,17,0,10,27775,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.5.2,9652,6,18,3,9676,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.10.0.5,9403,6,1,10,9410,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.220.0.4,31291,20,9,6,31320,99.9%
"Wi-Fi  (0x14E4, 0x4387) - 16.0 (1657)",6047,4,6,5,6057,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.20.1.1,27098,19,127,14,27244,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.30.1,256744,181,562,112,257487,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.141.0,2836,2,0,3,2838,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.0.4,42123,30,15,22,42168,99.9%
N/A,4204,3,0,3,4207,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.2.3,13536,10,8,14,13554,99.9%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.16.2,14806,11,2,8,14819,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.60.0.6,7780,6,0,3,7786,99.9%
Wi-Fi - 16.0 (1657),6315,5,24,10,6344,99.9%
Intel(R) Wireless-AC 9462 - 22.250.1.2,5049,4,10,1,5063,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.12.5,13816,11,5,3,13832,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.40.1.1,14342,12,0,8,14354,99.9%
Qualcomm FastConnect 6900 Wi-Fi 6E Dual Band Simultaneous (DBS) WDI Network Adapter - 1.0.0.1633,2372,2,0,2,2374,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.0.6,12952,11,7,8,12970,99.9%
Intel(R) Wireless-AC 9260 160MHz - 21.110.1.1,42294,36,37,21,42367,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,46167,40,63,16,46270,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.4,287061,252,48,75,287361,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.140.0.3,1121,1,0,2,1122,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.250.10.1,6693,6,9,3,6708,99.9%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.32.2.560,2161,2,0,1,2163,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.1.3,129571,122,199,53,129892,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.120.0.9,19691,19,75,20,19785,99.9%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1327,5920,6,8,7,5934,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.0.4,69034,71,68,54,69173,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.250.0.4,145539,151,56,53,145746,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.60.1.2,1444169,1510,761,372,1446440,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.30.0.11,24582,26,10,6,24618,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.20.1.1,712937,764,526,175,714227,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.25.2,42144,46,85,12,42275,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.90.0.5,25499,28,26,7,25553,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,148471,165,259,74,148895,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.90.0.5,166288,187,70,38,166545,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.30.0.11,90757,104,54,56,90915,99.9%
N/A,1746,2,0,2,1748,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.240.0.6,43211,50,56,28,43317,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.50.0.6,824,1,0,1,825,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.80.2.1,13820,17,7,9,13844,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.1.3,9500,12,11,8,9523,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.40.1.4,1574,2,0,1,1576,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.0.4,111565,143,303,45,112011,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.80.0.7,211907,274,468,150,212649,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.100,94411,123,56,24,94590,99.9%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.30.1,24434,32,31,5,24497,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.30.3.2,6805,9,2,3,6816,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.135.0,16455,22,29,11,16506,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 22.130.0.5,59817,80,45,14,59942,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.3.3,133522,180,105,36,133807,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.1.2,289378,391,510,111,290279,99.9%
N/A,39875,54,24,21,39953,99.9%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.150.0.3,4991,7,46,2,5044,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.1.1,5686,8,2,2,5696,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.1.2,29137,41,2,24,29180,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.1,89808,130,164,82,90102,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.30.1,116153,168,39,41,116360,99.9%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.70.4.1,3333,5,110,1,3448,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.0.9,8225,12,5,5,8242,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.40.2.2,2710,4,0,2,2714,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.10.0.8,674,1,1,1,676,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.10.0.8,46953,71,162,14,47186,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.0.10,7201,11,9,7,7221,99.8%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.15.3,47795,76,3,13,47874,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.2.1,10539,17,42,3,10598,99.8%
Intel(R) Wireless-AC 9560 160MHz - 22.30.0.11,18524,30,3,6,18557,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.60.0.5,51920,85,322,60,52327,99.8%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.229.0,1145,2,4,1,1151,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.240.0.6,2278,4,4,3,2286,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.150.0.3,1110,2,0,1,1112,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.26.2,5413,10,16,8,5439,99.8%
Intel(R) Wireless-AC 9260 160MHz - 22.170.0.3,79644,147,38,17,79829,99.8%
