Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
RZ616 Wi-Fi 6E 160MHz - 3.3.0.908,128,0,0,1,128,100.0%
RZ616 Wi-Fi 6E 160MHz - 23.32.2.560,8,0,0,1,8,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.4.0.1088,717,0,0,1,717,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.824,408,0,0,3,408,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.60.0.6,721,0,0,2,721,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.40.0.7,3639,0,1,8,3640,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.30.0.11,129,0,0,1,129,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.1.2,4483,0,0,8,4483,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.0.4,3596,0,0,5,3596,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.230.0.8,2499,0,0,6,2499,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.220.0.4,2070,0,0,2,2070,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.2.1,752,0,0,2,752,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.0.6,1588,0,0,3,1588,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.190.0.4,3883,0,1,5,3884,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.800,183,0,0,2,183,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.1030,9,0,0,1,9,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 3.0.1.1314,2225,0,0,5,2225,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.33.2.563,720,0,0,1,720,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.32.2.560,384,0,0,1,384,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 22.30.1.1339,1,0,0,1,1,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.3.0.426,10,0,0,1,10,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1327,292,0,0,2,292,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1317,180,0,0,6,180,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1303,11,0,0,1,11,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1255,1041,0,0,4,1041,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1216,1318,0,0,1,1318,100.0%
Marvell AVASTAR Wireless-AC Network Controller - 15.68.17022.122,3545,0,0,7,3545,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.1,4286,0,1,13,4287,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.0.4,768,0,0,1,768,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.70.0.6,2208,0,1,3,2209,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.60.2.1,720,0,0,1,720,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz #2 - 23.80.0.7,462,0,0,1,462,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.80.0.7,5878,0,0,19,5878,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.2.1,4,0,0,1,4,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.1.1,2250,0,0,4,2250,100.0%
rtw89_8852be,2356,0,0,5,2356,100.0%
rtl8852be,10,0,0,1,10,100.0%
Intel Corporation Wi-Fi 5(802.11ac) Wireless-AC 9x6x [Thunder Peak] [8086:2526] (rev 29) - iwlwifi,596,0,0,1,596,100.0%
N/A,594,0,0,2,594,100.0%
N/A,5562,0,0,15,5562,100.0%
N/A,716,0,0,2,716,100.0%
Killer(R) Wi-Fi 6E AX1675x 160MHz Wireless Network Adapter (210NGW) - 22.70.0.6,1408,0,0,1,1408,100.0%
Killer(R) Wi-Fi 6 AX1650x 160MHz Wireless Network Adapter (200NGW) - 23.90.0.2,366,0,0,1,366,100.0%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.20.1.1,506,0,0,1,506,100.0%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 22.250.0.4,777,0,0,2,777,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.90.1.3,617,0,0,2,617,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.90.0.2,3188,0,0,9,3188,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.70.4.1,1059,0,0,2,1059,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.40.1.1,722,0,0,3,722,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.10.0.8,1440,0,0,2,1440,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.80.1.1,717,0,0,1,717,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.40.0.7,1239,0,0,4,1239,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.30.0.11,3505,0,0,7,3505,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.0.9,641,0,0,2,641,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.0.6,1081,0,0,2,1081,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.50.1.1,58,0,0,1,58,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.10.1,956,0,0,3,956,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.230.0.8,785,0,0,2,785,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.220.0.4,5817,0,0,9,5817,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.200.2.1,3324,0,0,7,3324,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.170.0.3,2184,0,0,5,2184,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.1.1,708,0,0,1,708,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.0.3,148,0,0,1,148,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.140.0.3,2161,0,0,4,2161,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.130.0.5,838,0,0,2,838,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.120.0.3,720,0,0,1,720,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.110.1.1,414,0,0,6,414,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.100.0.3,628,0,0,1,628,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.1.3,1865,0,0,4,1865,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.4.1,989,0,0,2,989,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.0.10,8154,0,0,24,8154,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.1.1,1644,0,0,1,1644,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.110.0.5,926,0,0,3,926,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.10.0.8,6324,0,1,10,6325,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.10.0.7,2211,0,0,4,2211,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.90.3.2,1176,0,0,1,1176,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.70.0.6,920,0,0,2,920,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.50.1.1,3680,0,0,7,3680,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.40.2.2,8,0,0,1,8,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.3.2,716,0,0,1,716,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.1.1,5995,0,0,11,5995,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.0.5,1618,0,0,7,1618,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.0.0.5,2879,0,0,4,2879,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.110.0.3,634,0,0,1,634,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.100.0.4,719,0,0,1,719,100.0%
Intel(R) Wireless-AC 9560 - 20.30.4.1,1186,0,0,2,1186,100.0%
Intel(R) Wireless-AC 9462 - 23.60.1.2,720,0,0,1,720,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.100.1.1,3481,0,0,5,3481,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.90.1.3,2056,0,0,2,2056,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.90.0.2,2935,0,0,10,2935,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.40.0.4,1,0,0,2,1,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.20.1.1,14,0,0,1,14,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.1.2,16,0,0,1,16,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.0.4,9,0,0,1,9,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.230.0.8,720,0,0,1,720,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.200.2.1,1,0,0,1,1,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.170.0.3,1,0,0,1,1,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.150.0.3,720,0,0,1,720,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.110.1.1,720,0,0,1,720,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.1.3,3854,0,33,7,3887,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.0.4,8,0,0,1,8,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.0.3,2623,0,1,4,2624,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.3.1,71,0,0,1,71,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.1.1,1603,0,0,2,1603,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.0.3,721,0,0,2,721,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.110.1.1,1425,0,0,2,1425,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.80.0.7,822,0,0,3,822,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.60.1.2,63,0,0,1,63,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.20.1.1,712,0,0,1,712,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.10.0.8,543,0,0,1,543,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.40.0.7,1168,0,0,2,1168,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.240.0.6,1440,0,0,2,1440,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.180.0.4,859,0,0,2,859,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.170.2.1,298,0,0,1,298,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,3965,0,121,5,4086,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.0.10,1526,0,0,4,1526,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.0.4,9315,0,1,22,9316,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.0.4,2539,0,0,6,2539,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.110.0.5,326,0,0,1,326,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.10.0.8,3664,0,0,9,3664,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.160.0.4,209,0,0,1,209,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.130.0.5,996,0,0,1,996,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.120.0.3,720,0,0,1,720,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.60.0.5,720,0,0,1,720,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.20.1.1,23,0,0,1,23,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.110.1.1,4240,0,1,12,4241,100.0%
Intel(R) Wireless-AC 9260 160MHz - 20.120.0.100,720,0,0,1,720,100.0%
Intel(R) Wireless-AC 9260 - 20.70.0.100,508,0,0,2,508,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.90.0.2,715,0,0,1,715,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.60.1.2,719,0,0,1,719,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.40.2.1,699,0,0,1,699,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.1.3,827,0,26,5,853,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.152.0,6622,0,0,11,6622,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.0,434,0,2,1,436,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.145.600,95,0,0,1,95,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.141.0,159,0,0,1,159,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.135.0,832,0,0,2,832,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.128.0,8,0,0,1,8,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.124.0,1688,0,0,1,1688,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.0,2176,0,0,4,2176,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.229.0,88,0,0,1,88,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.228.7,720,0,0,1,720,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.227.0,750,0,0,2,750,100.0%
Realtek RTL8188EU Wireless LAN 802.11n USB 2.0 Network Adapter - 1030.44.1014.2024,720,0,0,1,720,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.40.1,1436,0,0,2,1436,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.30.1,1485,0,0,3,1485,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.21.1,7193,0,0,10,7193,100.0%
Intel(R) Dual Band Wireless-AC 3165 - 22.130.0.5,1271,0,0,2,1271,100.0%
Intel(R) Centrino(R) Ultimate-N 6300 AGN - 15.18.0.1,717,0,0,1,717,100.0%
23.80.0.7,2337,0,0,5,2337,100.0%
23.70.0.6,1155,0,0,3,1155,100.0%
23.40.1.1,607,0,0,1,607,100.0%
22.170.0.3,680,0,0,1,680,100.0%
21.110.1.1,672,0,0,1,672,100.0%
20.70.30.1,194,0,0,1,194,100.0%
Wi-Fi - 16.0 (1657),1290,0,0,7,1290,100.0%
"Wi-Fi  (0x14E4, 0x870) - 16.0 (1657)",2,0,0,1,2,100.0%
"Wi-Fi  (0x14E4, 0x7BF) - 16.0 (1657)",177,0,0,1,177,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.50.0.7,19433,1,0,31,19434,100.0%
ath10k_pci,24406,2,0,45,24408,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.3,10414,1,33,22,10448,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.15.3,10352,1,3,16,10356,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.60.1.2,9554,1,14,25,9569,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.30.0.6,7232,1,0,15,7233,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.30.1,34799,5,10,60,34814,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.0.4,20507,3,16,38,20526,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.240.0.6,6051,1,1,10,6053,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.240.0.6,6034,1,2,11,6037,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.1.1,11685,2,0,29,11687,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,20433,4,11,51,20448,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.40.1,5003,1,0,8,5004,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.30.0.6,49490,10,166,118,49666,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.80.0.7,32122,8,4,68,32134,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.0.4,15041,4,0,22,15045,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.120.0.9,3371,1,0,7,3372,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.80.2.1,3318,1,1,5,3320,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.0.6,25768,8,11,28,25787,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.40.0.4,24116,8,2,34,24126,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.17.1,5701,2,102,8,5805,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.20.1.1,102754,37,11,175,102802,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.80.0.7,5419,2,0,13,5421,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.140.0.3,2463,1,0,3,2464,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.70.0.6,4826,2,23,11,4851,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.50.0.6,11283,5,16,25,11304,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.100.0.4,1919,1,0,6,1920,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.0.3,11981,7,6,23,11994,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.0.4,8553,5,6,17,8564,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.2.1,4856,3,0,19,4859,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.20.1.1,2980,2,0,8,2982,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.27.1,7281,5,9,11,7295,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 22.160.0.4,17884,13,22,25,17919,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.2.3,1337,1,0,3,1338,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.40.0.7,50384,38,46,130,50468,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.20.0.6,6525,5,6,10,6536,99.9%
Intel(R) Wireless-AC 9260 160MHz - 23.50.0.6,10354,8,2,16,10364,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 22.130.0.5,8873,7,18,14,8898,99.9%
16.0 (1657),48303,40,116,304,48459,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.120.0.9,1123,1,0,4,1124,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.1.2,41535,37,15,73,41587,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.4.2,50295,45,15,71,50355,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.30.0.11,2227,2,0,4,2229,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.90.2.1,4315,4,2,8,4321,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.37.2,2152,2,5,3,2159,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.240.0.6,13816,13,21,33,13850,99.9%
Qualcomm FastConnect 6900 Wi-Fi 6E Dual Band Simultaneous (DBS) WDI Network Adapter - 1.0.0.1694,3170,3,0,6,3173,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.190.0.4,6291,6,14,16,6311,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.220.0.4,4198,4,2,6,4204,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.180.0.4,4121,4,0,9,4125,99.9%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.897,6083,6,0,7,6089,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.0.7,26040,26,85,65,26151,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.60.1.2,210867,214,87,327,211168,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.20.1.1,1911,2,0,4,1913,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.1.2,2650,3,0,10,2653,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.4,42591,49,1,76,42641,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.1.3,26233,32,73,45,26338,99.9%
