Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Wi-Fi 6 AX200 160MHz - 22.30.0.11,2757,0,0,7,2757,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.10.1,2325,0,0,3,2325,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.230.0.8,6720,0,1,10,6721,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.220.0.4,1340,0,0,2,1340,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.0.6,2187,0,0,4,2187,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.160.0.4,2175,0,1,2,2176,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.150.1.1,17944,0,2,20,17946,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.80.0.9,897,0,1,2,898,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.70.0.6,3235,0,0,3,3235,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.60.0.6,13,0,0,1,13,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.40.0.7,2709,0,0,7,2709,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.10.1,2286,0,3,4,2289,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.230.0.8,1078,0,0,1,1078,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.220.0.4,5737,0,0,9,5737,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.200.2.1,14625,0,0,18,14625,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.3,31,0,0,1,31,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.90.2.1,5914,0,0,7,5914,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.60.2.1,1074,0,1,1,1075,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz #2 - 23.80.0.7,2965,0,0,2,2965,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.80.1.1,378,0,0,1,378,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.1.1,6663,0,0,7,6663,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.140.0.3,2425,0,0,4,2425,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.130.0.5,1679,0,0,4,1679,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.0.0.6,108,0,0,1,108,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.90.3.2,1543,0,0,2,1543,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.70.0.6,1405,0,0,2,1405,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.30.3.2,1283,0,0,3,1283,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.3.2,1080,0,0,1,1080,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.2.1,912,0,0,1,912,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.110.0.3,1080,0,0,1,1080,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.100.0.4,1162,0,0,2,1162,100.0%
Intel(R) Wireless-AC 9560 - 20.30.4.1,1775,0,0,2,1775,100.0%
Intel(R) Wireless-AC 9462 - 23.60.1.2,595,0,0,1,595,100.0%
Intel(R) Wireless-AC 9462 - 22.250.1.2,1069,0,1,1,1070,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.80.0.7,2212,0,0,4,2212,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.60.1.2,1776,0,2,3,1778,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.20.1.1,1080,0,0,1,1080,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.40.0.7,2250,0,0,3,2250,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.240.0.6,2160,0,0,2,2160,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.180.0.4,2608,0,0,5,2608,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.160.0.4,1031,0,0,1,1031,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.150.0.3,242,0,0,1,242,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.140.0.3,1,0,0,1,1,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.130.0.5,214,0,0,1,214,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.120.0.3,2048,0,0,2,2048,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.10.0.7,31,0,0,1,31,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.60.0.5,1080,0,0,1,1080,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.50.1.1,3058,0,0,4,3058,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.50.1.1,365,0,0,1,365,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.45.1.1,514,0,0,1,514,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.20.1.1,383,0,0,2,383,100.0%
Intel(R) Wireless-AC 9260 160MHz - 20.120.0.100,1079,0,0,1,1079,100.0%
Intel(R) Wireless-AC 9260 - 20.70.0.100,845,0,0,2,845,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.70.3.1,164,0,0,1,164,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.40.2.1,1024,0,0,1,1024,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.30.0.6,86,0,0,1,86,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.1.3,181,0,0,2,181,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.1.1,1246,0,0,3,1246,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.100.0.4,1800,0,0,3,1800,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.1.2,7509,0,1,21,7510,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.180.0.4,9,0,0,1,9,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.4,388,0,1,1,389,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.3.1,769,0,0,1,769,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.1.1,831,0,0,2,831,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.40.0.4,3274,0,0,5,3274,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.20.1.1,530,0,0,1,530,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.10.1,1080,0,0,1,1080,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.1.2,55,0,0,1,55,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.0.4,60,0,0,1,60,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.230.0.8,1077,0,0,1,1077,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.200.2.1,159,0,0,1,159,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.170.2.1,1078,0,0,1,1078,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.170.0.3,4,0,0,2,4,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.130.0.5,0,0,0,1,0,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.100.0.3,990,0,0,1,990,100.0%
"Wi-Fi  (0x14E4, 0x170) - 16.0 (1657)",0,0,0,1,0,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.152.0,4056,0,0,7,4056,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.0,2245,0,0,4,2245,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.144.0,7,0,0,1,7,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.141.0,1252,0,0,2,1252,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.124.0,654,0,0,1,654,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.1,2710,0,0,4,2710,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.353.0,4535,0,0,5,4535,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.228.7,2359,0,0,1,2359,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.227.0,380,0,0,1,380,100.0%
Intel(R) Centrino(R) Ultimate-N 6300 AGN - 15.18.0.1,1072,0,0,1,1072,100.0%
23.60.1.2,64,0,0,1,64,100.0%
23.40.1.1,914,0,0,1,914,100.0%
22.250.1.2,264,0,0,1,264,100.0%
22.170.0.3,1037,0,0,1,1037,100.0%
21.110.1.1,987,0,0,1,987,100.0%
20.70.30.1,46,0,0,2,46,100.0%
19.51.24.3,859,0,0,1,859,100.0%
19.51.21.1,904,0,0,1,904,100.0%
"Wi-Fi  (0x14E4, 0x7BF) - 16.0 (1657)",590,0,0,1,590,100.0%
"Wi-Fi  (0x14E4, 0x4388) - 16.0 (1657)",363,0,0,3,363,100.0%
"Wi-Fi  (0x14E4, 0x4378) - 16.0 (1657)",83,0,0,1,83,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.0.10,17242,1,21,36,17264,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.1.1,13218,1,16,18,13235,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.15.3,10432,1,2,11,10435,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.40.0.7,16093,2,4,28,16099,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.0.4,7169,1,12,10,7182,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.120.0.9,7130,1,2,17,7133,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.0.4,6958,1,0,11,6959,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.2.1,34683,5,23,38,34711,100.0%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.60.1.2,12892,2,3,19,12897,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.50.1.1,6345,1,0,10,6346,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.0.4,43486,7,7,68,43500,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.180.0.4,6074,1,0,11,6075,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.143.0,23852,4,0,43,23856,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.190.0.4,5446,1,1,5,5448,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.4,13216,3,4,14,13223,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.240.0.6,8797,2,0,13,8799,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.10.0.8,4286,1,0,5,4287,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.0.5,4103,1,5,7,4109,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1272,8182,2,0,15,8184,100.0%
23.80.0.7,4036,1,3,7,4040,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.10.2.2,59000,16,62,60,59078,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.0.4,14411,4,0,22,14415,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.0.3,12973,4,2,23,12979,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.1.1,31233,10,2,64,31245,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.1.1,11970,4,34,14,12008,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.70.0.6,2993,1,0,3,2994,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.5,5964,2,6,6,5972,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.40.2.575,5827,2,1,15,5830,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.50.0.7,29290,11,0,31,29301,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.170.0.3,5229,2,0,6,5231,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.120.0.9,2609,1,1,5,2611,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.50.0.6,14639,6,2,15,14647,100.0%
ath10k_pci,38566,17,1,47,38584,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.1.1,8957,4,4,12,8965,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.12.5,2159,1,0,2,2160,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.20.1.1,3974,2,0,5,3976,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.4.1,1909,1,0,3,1910,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,35264,19,6,58,35289,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.80.0.7,7409,4,3,22,7416,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.10.0.7,3687,2,3,7,3692,99.9%
Qualcomm FastConnect 6900 Wi-Fi 6E Dual Band Simultaneous (DBS) WDI Network Adapter - 1.0.0.1694,3690,2,0,5,3692,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.40.1.1,8992,5,0,14,8997,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.2.1,8705,5,0,20,8710,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.30.0.11,29202,17,41,47,29260,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.10.0.8,11252,7,12,14,11271,99.9%
N/A,1603,1,0,3,1604,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.4,70538,45,4,79,70587,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.60.0.5,13714,9,2,31,13725,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.21.2,2967,2,1,5,2970,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.0.6,2964,2,0,5,2966,99.9%
Intel(R) Dual Band Wireless-AC 7260 - 17.15.0.5,7364,5,1,9,7370,99.9%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.80.0.7,7344,5,13,10,7362,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.10.0.8,8707,6,2,14,8715,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,20571,15,24,19,20610,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.0.0.5,5389,4,4,6,5397,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.1.2,5286,4,9,14,5299,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.100,23590,18,11,26,23619,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.90.0.5,44435,34,16,40,44485,99.9%
N/A,2590,2,0,8,2592,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.0.3,4958,4,0,6,4962,99.9%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.60.1.2,1192,1,0,3,1193,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.80.2.1,3561,3,0,7,3564,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.240.0.6,12260,11,7,23,12278,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.80.0.7,51071,46,12,83,51129,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.30.0.6,7755,7,10,13,7772,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.25.2,9888,9,27,11,9924,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.1,21985,20,7,48,22012,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.128.0,1093,1,0,5,1094,99.9%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.45.1,1079,1,0,1,1080,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.27.1,1071,1,2,1,1074,99.9%
Intel(R) Wireless-AC 9462 - 22.70.0.6,1061,1,0,1,1062,99.9%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1118,26700,26,51,34,26777,99.9%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.21.1,20469,20,8,20,20497,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.30.1,26582,26,2,36,26610,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.60.1.2,320776,314,98,338,321188,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.0.4,27010,27,149,42,27186,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.0.9,995,1,0,2,996,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.0.3,20359,22,31,36,20412,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.0.6,7851,9,3,10,7863,99.9%
23.70.0.6,4300,5,0,9,4305,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.4.2,79573,98,30,76,79701,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.130.0.5,2375,3,1,3,2379,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.0.4,35633,47,11,49,35691,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 22.130.0.5,14212,19,12,14,14243,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.30.0.11,2991,4,0,6,2995,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.30.0.6,20671,28,1,37,20700,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.0.4,5081,7,4,8,5092,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.220.0.4,6458,9,3,6,6470,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.230.0.8,42605,61,601,87,43267,99.9%
rtw89_8852be,7029,10,0,10,7039,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.0.10,9622,14,21,24,9657,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.2.3,4096,6,3,7,4105,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.0.6,3311,5,14,6,3330,99.8%
Intel(R) Wireless-AC 9560 160MHz - 23.40.0.4,11028,17,2,18,11047,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.30.0.6,82853,132,81,122,83066,99.8%
Intel(R) Wireless-AC 9560 160MHz - 21.20.1.1,156923,256,7,179,157186,99.8%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.14.1,2446,4,0,2,2450,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.100.0.4,4044,7,56,5,4107,99.8%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1317,1743,3,2,13,1748,99.8%
Intel(R) Wireless-AC 9560 160MHz - 23.20.0.4,1161,2,0,2,1163,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.40.0.7,175257,305,316,340,175878,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.0.4,1145,2,4,1,1151,99.8%
