Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Qualcomm QCA9377 802.11ac Wireless Adapter - 12.0.0.697,1200,0,0,1,1200,100.0%
Realtek 8811CU Wireless LAN 802.11ac USB NIC - 1030.38.712.2019,103,0,0,1,103,100.0%
Realtek 8812BU Wireless LAN 802.11ac USB NIC - 1030.38.712.2019,1280,0,0,1,1280,100.0%
Realtek RTL8188EU Wireless LAN 802.11n USB 2.0 Network Adapter - 1030.38.712.2019,2204,0,0,1,2204,100.0%
Realtek RTL8811AU Wireless LAN 802.11ac USB 2.0 Network Adapter - 1030.38.712.2019,2634,0,0,2,2634,100.0%
TP-Link Wireless MU-MIMO USB Adapter - 1030.38.712.2019,1198,0,0,1,1198,100.0%
N/A,0,0,0,2,0,100.0%
Killer Wi-Fi 6 AX500-DBS Wireless Network Adapter - 1.0.0.1606,1,0,0,1,1,100.0%
Killer Wireless-n/a/ac 1535 Wireless Network Adapter - 12.0.0.1118,218,0,1,2,219,100.0%
Qualcomm FastConnect 6900 Wi-Fi 6E Dual Band Simultaneous (DBS) WDI Network Adapter - 1.0.0.1633,460,0,0,1,460,100.0%
Qualcomm FastConnect 6900 Wi-Fi 6E Dual Band Simultaneous (DBS) WDI Network Adapter - 1.0.0.1694,3596,0,0,4,3596,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.6.1,415,0,0,1,415,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 22.60.0.6,1200,0,0,1,1200,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.10.0.7,2557,0,0,4,2557,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.5,5513,0,1,6,5514,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.50.0.5,1818,0,0,3,1818,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.0.1.5,7510,0,0,7,7510,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.2.2,1928,0,0,3,1928,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.16299.15,0,0,0,1,0,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.19041.1,0,0,0,4,0,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.22621.1,0,0,0,2,0,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.26100.1150,0,0,0,1,0,100.0%
Microsoft Wi-Fi Direct Virtual Adapter - 10.0.26100.2454,0,0,0,7,0,100.0%
Qualcomm Atheros AR946x Wireless Network Adapter - 3.0.2.201,1200,0,0,1,1200,100.0%
Qualcomm Atheros AR9580 Wireless Network Adapter - 3.0.2.201,1224,0,0,1,1224,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.8.1,4149,0,0,8,4149,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.90.0.100,1242,0,31,1,1273,100.0%
RZ616 Wi-Fi 6E 160MHz - 24.34.2.567,57,0,0,1,57,100.0%
RZ616 Wi-Fi 6E 160MHz - 3.3.0.908,1301,0,0,1,1301,100.0%
802.11n Wireless PCI Express Card LAN Adapter - 5.0.57.1,1200,0,0,1,1200,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.50.1.6,442,0,0,1,442,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.8.3,403,0,0,1,403,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.0.1.1,1054,0,0,1,1054,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 22.30.0.11,3075,0,0,4,3075,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.10.1.2,1065,0,0,1,1065,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.120.0.9,7770,0,0,13,7770,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.20.1.1,2201,0,0,2,2201,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.60.2.1,932,0,0,1,932,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.80.2.1,780,0,0,2,780,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.0.1.1,753,0,0,1,753,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.40.1.4,459,0,0,1,459,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.50.1.1,3372,0,0,4,3372,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.60.0.5,1200,0,0,1,1200,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.120.0.3,2696,0,0,3,2696,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.140.0.3,1,0,0,1,1,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.160.0.4,514,0,0,1,514,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.180.0.4,1902,0,0,4,1902,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.240.0.6,1200,0,0,1,1200,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.40.0.7,1787,0,0,5,1787,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.10.0.8,602,0,0,1,602,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.20.1.1,1200,0,0,1,1200,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.60.1.2,117,0,1,2,118,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.100.0.4,4780,0,0,8,4780,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.110.1.1,4310,0,4,7,4314,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.140.0.3,8425,0,0,11,8425,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.150.0.3,733,0,1,1,734,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.150.1.1,19343,0,0,18,19343,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.160.0.4,2634,0,0,2,2634,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.0.6,4632,0,0,6,4632,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.230.0.8,7420,0,0,10,7420,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.800,484,0,0,3,484,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.897,2622,0,0,5,2622,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.933,2,0,0,1,2,100.0%
NETGEAR A8000 WiFi 6 & 6E Adapter - 1.0.0.108,813,0,0,1,813,100.0%
RZ616 Wi-Fi 6E 160MHz - 23.32.2.560,226,0,0,1,226,100.0%
Marvell AVASTAR Wireless-AC Network Controller - 15.68.17022.122,7691,0,0,17,7691,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1216,906,0,0,1,906,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1255,2032,0,0,5,2032,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1303,6,0,0,1,6,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.3.0.426,6,0,0,1,6,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.33.2.563,3312,0,0,6,3312,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.1030,1012,0,0,2,1012,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.10.1,1129,0,0,1,1129,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.30.0.11,2873,0,0,3,2873,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.20.1.1,3166,0,2,4,3168,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.1.1,120,0,0,1,120,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz #2 - 23.80.0.7,1311,0,0,1,1311,100.0%
Killer(R) Wi-Fi 6E AX1675x 160MHz Wireless Network Adapter (210NGW) - 22.70.0.6,1690,0,0,1,1690,100.0%
N/A,1410,0,0,2,1410,100.0%
N/A,5,0,0,1,5,100.0%
N/A,0,0,0,1,0,100.0%
N/A,0,0,0,1,0,100.0%
N/A,2723,0,0,7,2723,100.0%
N/A,156,0,0,1,156,100.0%
Intel Corporation Wi-Fi 5(802.11ac) Wireless-AC 9x6x [Thunder Peak] [8086:2526] (rev 29) - iwlwifi,995,0,0,1,995,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.3.2,6076,0,0,9,6076,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.60.2.1,1200,0,0,1,1200,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.70.0.6,575,0,0,1,575,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.0.3,123,0,0,1,123,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.1.1,1221,0,0,2,1221,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.3.1,365,0,0,1,365,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.4,430,0,0,1,430,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.180.0.4,2234,0,0,1,2234,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.0.6,314,0,0,1,314,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.0.4,878,0,0,1,878,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.80.0.7,4014,0,3,5,4017,100.0%
Intel(R) Wireless-AC 9560 - 20.30.4.1,1959,0,0,2,1959,100.0%
Intel(R) Wireless-AC 9560 - 20.40.0.4,1885,0,0,2,1885,100.0%
Intel(R) Wireless-AC 9560 - 20.90.0.7,2398,0,0,2,2398,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.100.0.4,4826,0,0,5,4826,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.110.0.3,1709,0,0,3,1709,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.0.0.5,4962,0,0,5,4962,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.0.1.1,17274,0,0,17,17274,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.100.0.4,5226,0,9,7,5235,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.80.1.1,2773,0,0,3,2773,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.10.0.8,2704,0,0,3,2704,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.20.0.4,2338,0,0,3,2338,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.20.1.1,5910,0,3,8,5913,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.70.4.1,1999,0,0,2,1999,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.90.0.2,7494,0,0,10,7494,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.90.1.3,2020,0,0,2,2020,100.0%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 22.250.0.4,1054,0,0,3,1054,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.2.1,274,0,0,1,274,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.100.0.3,63,0,0,1,63,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.110.1.1,1225,0,0,1,1225,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.1.1,5524,0,0,6,5524,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.190.0.4,801,0,0,2,801,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.220.0.4,4325,0,4,8,4329,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.230.0.8,4312,0,0,6,4312,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.250.10.1,1747,0,0,3,1747,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.40.0.7,2963,0,0,5,2963,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.60.0.6,15,0,0,1,15,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.70.0.6,3598,0,0,3,3598,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.50.1.1,1,0,0,1,1,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz #2 - 23.90.1.3,288,0,0,1,288,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.100.1.1,4591,0,0,4,4591,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.40.1.4,1198,0,0,1,1198,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.40.2.2,9149,0,0,19,9149,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.70.0.6,4140,0,2,3,4142,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.90.1.2,17985,0,0,15,17985,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.90.3.2,3223,0,0,3,3223,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.0.0.6,1,0,0,1,1,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.0.1.1,5,0,0,1,5,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.100.0.3,1076,0,0,1,1076,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.110.1.1,156,0,0,6,156,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.120.0.3,2004,0,0,3,2004,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.140.0.3,3079,0,0,5,3079,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.150.0.3,65,0,0,1,65,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.0.5,3843,0,0,7,3843,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.10.1.2,48355,0,0,47,48355,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.3.2,6509,0,0,6,6509,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.120.0.9,3314,0,0,5,3314,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.30.3.2,27792,0,2,25,27794,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.130.0.5,1197,0,0,1,1197,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.150.0.3,1197,0,3,1,1200,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.230.0.8,1197,0,0,1,1197,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.0.4,88,0,0,1,88,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.80.0.9,24,0,0,1,24,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.20.1.1,336,0,0,1,336,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.40.0.4,54,0,0,1,54,100.0%
Realtek 8821CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.2,681,0,0,1,681,100.0%
"Wi-Fi  (0x14E4, 0x4387) - 16.0 (1657)",1397,0,4,4,1401,100.0%
"Wi-Fi  (0x14E4, 0x4388) - 16.0 (1657)",98,0,0,3,98,100.0%
"Wi-Fi  (0x14E4, 0x870) - 16.0 (1657)",12,0,0,1,12,100.0%
Wi-Fi - 16.0 (1657),1907,0,3,7,1910,100.0%
N/A,0,0,0,1,0,100.0%
19.51.24.3,1000,0,0,1,1000,100.0%
20.70.30.1,148,0,0,2,148,100.0%
21.110.1.1,1101,0,0,1,1101,100.0%
21.40.2.2,116,0,0,1,116,100.0%
22.170.0.3,1522,0,0,2,1522,100.0%
22.250.1.2,243,0,0,1,243,100.0%
23.40.1.1,1011,0,0,1,1011,100.0%
23.70.0.6,3917,0,0,9,3917,100.0%
Realtek RTL8822CE 802.11ac PCIe Adapter - 2024.10.227.0,745,0,0,1,745,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.40.1,2356,0,0,2,2356,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.14.3,3585,0,1,3,3586,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.15.1,1317,0,0,1,1317,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.10.0.9,950,0,0,1,950,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.14.1,2648,0,0,2,2648,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.29.1,1191,0,0,1,1191,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.926,5271,0,0,4,5271,100.0%
N/A,1524,0,0,2,1524,100.0%
N/A,653,0,0,2,653,100.0%
Edimax AC1750 Wi-Fi USB Adapter - 1030.44.1014.2024,1200,0,0,1,1200,100.0%
Realtek 8811CU Wireless LAN 802.11ac USB NIC - 1030.44.1014.2024,261,0,0,1,261,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.15.3,18672,1,18,16,18691,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.40.2.2,16087,1,18,17,16106,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.10.0.7,10903,1,0,11,10904,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.10.0.8,10057,1,1,12,10059,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.110.1.1,28793,3,1,32,28797,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.16.4,13512,2,6,16,13520,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.100.0.3,6472,1,8,6,6481,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.80.0.7,17558,3,14,27,17575,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.50.1.1,5560,1,1,9,5562,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1272,10625,2,0,12,10627,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.1.3,5287,1,2,8,5290,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.90.0.2,4724,1,2,8,4727,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.1.1,4695,1,1,7,4697,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.200.2.1,13620,3,0,19,13623,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 3.0.1.1314,4326,1,197,8,4524,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.152.0,8834,2,1,19,8837,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.16.2,4370,1,1,7,4372,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.2.1,14917,4,3,28,14924,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.60.0.5,34703,10,3,73,34716,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.50.0.6,16872,5,4,15,16881,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.26.2,3145,1,0,9,3146,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.1.2,15646,5,28,28,15679,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.4.0.1088,3018,1,0,5,3019,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.21.1,14622,5,0,13,14627,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.50.0.7,31620,11,1,31,31632,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.90.1.3,2861,1,0,2,2862,100.0%
N/A,8536,3,1,14,8540,100.0%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.143.0,8350,3,3,30,8356,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.5,5544,2,0,7,5546,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.70.0.6,12819,5,2,22,12826,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 21.120.0.9,2475,1,0,2,2476,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 22.80.1.1,2346,1,0,2,2347,100.0%
rtw89_8852be,6878,3,0,8,6881,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.0.6,77793,34,11,82,77838,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.40.1,13601,6,26,11,13633,100.0%
Intel(R) Dual Band Wireless-AC 3165 - 22.130.0.5,2134,1,0,2,2135,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.3,43996,21,692,46,44709,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.21.2,2121,1,1,4,2123,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.30.1,4101,2,2,4,4105,100.0%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.353.0,5848,3,6,6,5857,99.9%
ath10k_pci,40963,21,1,45,40985,99.9%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.60.1.2,25181,13,21,46,25215,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.128.0,1914,1,0,3,1915,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.50.0.6,26655,14,7,33,26676,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.0.4,9444,5,2,19,9451,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.0.9,1731,1,0,3,1732,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.12.5,3355,2,6,3,3363,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.40.0.4,43155,27,4,44,43186,99.9%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.90.0.2,3126,2,2,8,3130,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.4,71503,46,3,74,71552,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.20.0.6,10581,7,10,9,10598,99.9%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1016,2886,2,0,4,2888,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.240.0.6,6805,5,9,16,6819,99.9%
Intel(R) Wireless-AC 9260 160MHz - 21.110.1.1,10596,8,7,21,10611,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.0.4,27116,21,11,36,27148,99.9%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1297,1277,1,0,4,1278,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.40.0.7,12378,10,3,25,12391,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.19.1,1198,1,1,3,1200,99.9%
Killer(R) Wi-Fi 6 AX1650x 160MHz Wireless Network Adapter (200NGW) - 23.90.0.2,1194,1,0,2,1195,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.10.0.6,1192,1,2,1,1195,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.240.0.6,10675,9,15,12,10699,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.1.1,47735,43,13,93,47791,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.80.1.1,2207,2,1,3,2210,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.30.0.6,12626,12,4,21,12642,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.0.10,2082,2,1,6,2085,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.30.1,68244,68,37,91,68349,99.9%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.17.1,8960,9,9,9,8978,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.1.3,64955,66,103,57,65124,99.9%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.70.3.1,970,1,0,2,971,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.90.0.5,43389,45,13,37,43447,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.30.0.6,24768,26,60,34,24854,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.100,25188,27,12,24,25227,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.1.1,1860,2,0,4,1862,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.3.3,29331,32,35,33,29398,99.9%
TP-Link Wireless USB Adapter - 1030.38.712.2019,1811,2,11,2,1824,99.9%
23.80.0.7,2555,3,0,6,2558,99.9%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1118,27437,33,11,32,27481,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.0.7,73866,89,98,101,74053,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.90.0.5,4948,6,5,6,4959,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.10.0.7,72683,90,109,123,72882,99.9%
