Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Wireless-AC 9560 160MHz - 21.40.2.2,24,0,0,1,24,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.50.1.1,3171,0,0,5,3171,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.70.0.6,3102,0,0,3,3102,100.0%
Intel(R) Wireless-AC 9560 160MHz - 21.80.2.1,2553,0,0,7,2553,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.10.0.7,3074,0,0,6,3074,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.100.0.3,624,0,0,1,624,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.40.0.7,1351,0,0,3,1351,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.10.0.8,841,0,0,1,841,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.20.1.1,720,0,0,1,720,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.60.1.2,1,0,0,1,1,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.80.0.7,2475,0,0,6,2475,100.0%
Intel(R) Wireless-AC 9462 - 23.60.1.2,720,0,0,1,720,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.4.1,1668,0,0,3,1668,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.1.3,1138,0,0,5,1138,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.110.1.1,719,0,0,1,719,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.0.4,15095,0,2,28,15097,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.50.1.1,1137,0,0,1,1137,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.0.6,1752,0,0,3,1752,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.70.0.6,6018,0,0,13,6018,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.0.9,531,0,0,1,531,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.90.0.5,4379,0,0,6,4379,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.110.1.1,2732,0,0,3,2732,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.0.3,723,0,0,2,723,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1255,284,0,1,2,285,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1297,721,0,0,2,721,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1303,5,0,0,2,5,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1317,195,0,0,6,195,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1327,77,0,0,4,77,100.0%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.3.0.426,1,0,0,1,1,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 22.30.1.1339,0,0,0,1,0,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.32.2.560,193,0,0,1,193,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.33.2.563,719,0,0,1,719,100.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 3.0.1.1314,718,0,0,5,718,100.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.1030,16,0,0,1,16,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.0.4,2877,0,519,7,3396,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.3.1,44,0,0,1,44,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.4,182,0,0,1,182,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.180.0.4,148,0,0,1,148,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.0.6,712,0,0,1,712,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.1.2,2666,0,0,5,2666,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.130.0.5,69,0,0,1,69,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.150.0.3,710,0,10,1,720,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.200.2.1,1,0,0,1,1,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.230.0.8,717,0,0,1,717,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.0.4,1,0,0,1,1,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.80.0.9,1,0,0,1,1,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.20.1.1,95,0,0,1,95,100.0%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.90.1.3,1520,0,0,2,1520,100.0%
Intel(R) Wireless-AC 9560 - 20.30.4.1,1186,0,0,2,1186,100.0%
Intel(R) Wireless-AC 9560 160MHz - 20.100.0.4,719,0,0,1,719,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.40.2.1,2012,0,0,1,2012,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.60.1.2,638,0,0,1,638,100.0%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.90.0.2,1475,0,0,2,1475,100.0%
Intel(R) Wireless-AC 9260 - 20.70.0.100,503,0,0,1,503,100.0%
Intel(R) Wireless-AC 9260 160MHz - 20.120.0.100,718,0,0,1,718,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.110.1.1,3299,0,4,13,3303,100.0%
Intel(R) Wireless-AC 9260 160MHz - 21.60.0.5,720,0,0,1,720,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.120.0.3,1517,0,0,3,1517,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.130.0.5,990,0,0,1,990,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.160.0.4,720,0,0,1,720,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.170.2.1,278,0,0,1,278,100.0%
Intel(R) Wireless-AC 9260 160MHz - 22.180.0.4,852,0,0,3,852,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.40.0.7,460,0,0,3,460,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.0.10,7,0,0,1,7,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.1.3,1469,0,0,5,1469,100.0%
Killer(R) Wi-Fi 6 AX1650w 160MHz Wireless Network Adapter (200D2W) - 23.60.1.2,18,0,0,1,18,100.0%
Killer(R) Wi-Fi 6 AX1650w 160MHz Wireless Network Adapter (200D2W) - 23.90.0.2,46,0,0,1,46,100.0%
Killer(R) Wi-Fi 6 AX1650x 160MHz Wireless Network Adapter (200NGW) - 23.90.0.2,440,0,0,1,440,100.0%
Killer(R) Wi-Fi 6E AX1675x 160MHz Wireless Network Adapter (210NGW) - 22.70.0.6,1128,0,0,1,1128,100.0%
N/A,710,0,0,2,710,100.0%
N/A,4855,0,2,12,4857,100.0%
N/A,532,0,0,2,532,100.0%
N/A,2,0,0,1,2,100.0%
Intel Corporation Wi-Fi 5(802.11ac) Wireless-AC 9x6x [Thunder Peak] [8086:2526] (rev 29) - iwlwifi,598,0,0,1,598,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.1.1,766,0,6,1,772,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.80.0.9,3,0,0,1,3,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.10.0.8,1440,0,0,2,1440,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.20.0.4,735,0,0,2,735,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.30.0.6,8682,0,0,16,8682,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.40.0.4,19789,0,1,29,19790,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.40.1.1,1158,0,0,3,1158,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.50.0.6,1137,0,0,1,1137,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.70.4.1,720,0,0,1,720,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.90.1.3,619,0,0,2,619,100.0%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 22.250.0.4,524,0,0,1,524,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.10.0.8,6268,0,0,10,6268,100.0%
Realtek 8811CU Wireless LAN 802.11ac USB NIC - 1030.44.1014.2024,259,0,0,1,259,100.0%
22.170.0.3,677,0,0,1,677,100.0%
23.40.1.1,631,0,0,1,631,100.0%
23.70.0.6,1234,0,0,2,1234,100.0%
23.80.0.7,3766,0,0,7,3766,100.0%
Intel(R) Centrino(R) Ultimate-N 6300 AGN - 15.18.0.1,718,0,0,1,718,100.0%
Intel(R) Dual Band Wireless-AC 3160 - 18.33.17.1,1435,0,0,2,1435,100.0%
Intel(R) Dual Band Wireless-AC 3165 - 19.51.40.1,3825,0,5,5,3830,100.0%
Intel(R) Dual Band Wireless-AC 3165 - 22.130.0.5,1276,0,0,2,1276,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.21.1,8631,0,0,12,8631,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.30.1,2160,0,0,3,2160,100.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.40.1,1440,0,0,2,1440,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.15.1,788,0,0,1,788,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.16.2,1496,0,0,3,1496,100.0%
Realtek RTL8822BE 802.11ac PCIe Adapter - 2024.0.10.209,2001,0,0,1,2001,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.29.1,717,0,0,1,717,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.30.1,1095,0,0,2,1095,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.31.1,717,0,0,1,717,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.33.1,40,0,0,1,40,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.47.1,10,0,0,1,10,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.11.3,1022,0,0,2,1022,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1016,1581,0,0,2,1581,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1118,17523,0,10,21,17533,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1272,7495,0,0,10,7495,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.835,24,0,0,1,24,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.926,2372,0,0,3,2372,100.0%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.967,1,0,0,1,1,100.0%
N/A,779,0,0,2,779,100.0%
Edimax AC1750 Wi-Fi USB Adapter - 1030.44.1014.2024,720,0,0,1,720,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.30.1,17321,1,6,27,17328,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.15.3,10682,1,0,16,10683,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.50.0.7,18543,2,0,29,18545,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.230.0.8,15533,2,0,36,15535,100.0%
Marvell AVASTAR Wireless-AC Network Controller - 15.68.17022.122,5655,1,0,10,5656,100.0%
Intel(R) Wireless-AC 9260 160MHz - 23.50.0.6,10907,2,0,17,10909,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.25.2,5267,1,4,6,5272,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.240.0.6,5235,1,1,14,5237,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.100.1.1,4277,1,15,6,4293,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.5,3959,1,1,10,3961,100.0%
Intel(R) Wireless-AC 9560 160MHz - 22.220.0.4,3730,1,0,7,3731,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.180.0.4,3728,1,0,9,3729,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.190.0.4,14871,4,1,31,14876,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.130.0.5,21893,6,40,41,21939,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.100.0.4,3117,1,15,6,3133,100.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.37.2,3128,1,0,3,3129,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.2.1,3040,1,1,14,3042,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.1.1,17943,6,0,34,17949,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.25.2,17669,6,1,35,17676,100.0%
Intel(R) Wireless-AC 9560 160MHz - 23.80.0.7,29384,10,7,67,29401,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.10.2.2,2889,1,0,4,2890,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.0.4,5754,2,0,21,5756,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.1.2,2817,1,0,9,2818,100.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.30.1,34895,14,2,59,34911,100.0%
ath10k_pci,24608,10,0,45,24618,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.30.0.11,12007,5,29,41,12041,100.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.2.3,4708,2,13,13,4723,100.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.30.0.6,10988,5,9,28,11002,100.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.14.3,2157,1,0,3,2158,100.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.12.5,2021,1,0,3,2022,100.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.1,5340,3,0,17,5343,99.9%
Wi-Fi - 16.0 (1657),1717,1,0,8,1718,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.12.5,1664,1,0,3,1665,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.0.3,9859,6,4,20,9869,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 22.130.0.5,9529,6,2,13,9537,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.0.10,1562,1,0,14,1563,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.140.0.3,1536,1,0,3,1537,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.40.1,9109,6,9,10,9124,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 21.120.0.9,1486,1,0,2,1487,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.160.0.4,42847,29,1,70,42877,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.0.4,8635,6,3,16,8644,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.240.0.6,1439,1,0,2,1440,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.3.3,17259,12,7,29,17278,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.40.0.7,71840,50,13,166,71903,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 22.80.1.1,1436,1,0,2,1437,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.190.0.4,4273,3,30,12,4306,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.1.2,8456,6,5,37,8467,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.90.2.1,2699,2,5,6,2706,99.9%
rtw89_8852be,3762,3,2,6,3767,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.90.0.2,54961,45,16,80,55022,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.0.4,2374,2,5,5,2381,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.60.1.2,150713,135,34,236,150882,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.4.2,55604,50,19,72,55673,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.2.3,2163,2,42,5,2207,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.110.0.5,2190,2,0,4,2192,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.20.0.6,7453,7,5,11,7465,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.250.1.2,6273,6,5,10,6284,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.0.3,11427,11,1,23,11439,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.10.1,41652,41,218,115,41911,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.0.6,7142,7,2,13,7151,99.9%
